Tiempo,EMG_mV_raw,EMG_mV_filtrado
0.054,0.038326932606541124,-0.0013535613966750596
0.055,0.04471475470763132,-0.0012488324639770426
0.056,0.035133021555996034,-0.0011408165150554562
0.057,0.02235737735381566,-0.0010330084463438752
0.058,0.0031939110505450944,-0.0009190967373779742
0.059,-0.006387822101090189,-0.0007705039422630556
0.06,-0.01596955525272547,-0.0006060562208840846
0.061,-0.035133021555996034,-0.0004484174963714337
0.062,-0.03193911050545094,-0.0002887012690331688
0.063,-0.03193911050545094,-0.00011253903573420547
0.064,-0.03193911050545094,5.955209494217035e-05
0.065,-0.025551288404360755,0.0002395415685703312
0.066,-0.01596955525272547,0.00040536214929303327
0.067,-0.006387822101090189,0.0004907698578527288
0.068,0.006387822101090189,0.000538068372445253
0.069,-0.0031939110505450944,0.0005678019225099296
0.07,-0.0031939110505450944,0.0005798964787548772
0.071,0.0,0.0005942278584241562
0.072,-0.0031939110505450944,0.000603022952223153
0.073,-0.0031939110505450944,0.0005991152510227518
0.074,-0.01596955525272547,0.0005886959102874153
0.075,-0.025551288404360755,0.0005791638702398806
0.076,-0.04471475470763132,0.0005666181533820928
0.077,-0.05110257680872151,0.0005551211054315924
0.078,-0.05110257680872151,0.000541225162511622
0.079,-0.05110257680872151,0.0005134568748052486
0.08,-0.06387822101090188,0.0004831733998722374
0.081,-0.05110257680872151,0.0004472404959601161
0.082,-0.038326932606541124,0.00041403976228850315
0.083,-0.03193911050545094,0.00041066973262377833
0.084,-0.012775644202180378,0.0004198088796239934
0.085,-0.009581733151635281,0.0004332921503958242
0.086,-0.0031939110505450944,0.00045097975902318237
0.087,0.0,0.0004642392906383017
0.088,0.0031939110505450944,0.0004766965350132833
0.089,-0.0031939110505450944,0.0004913437403758882
0.09,0.0031939110505450944,0.0005057824161806262
0.091,-0.01596955525272547,0.0005178389386061461
0.092,-0.02235737735381566,0.0005287188324529943
0.093,-0.04152084365708622,0.0005355563571059351
0.094,-0.04471475470763132,0.0005405574093773989
0.095,-0.060684309960356786,0.0005502587338337198
0.096,-0.07026604311199207,0.0005582973073423987
0.097,-0.06387822101090188,0.0005662808455969148
0.098,-0.047908665758176414,0.0005698029106393883
0.099,-0.035133021555996034,0.0005535618740204249
0.1,-0.01596955525272547,0.0005271033756888251
0.101,-0.0031939110505450944,0.0004974565763834453
0.102,0.009581733151635281,0.000462811760345351
0.103,0.012775644202180378,0.0004231024357510426
0.104,0.025551288404360755,0.00038079587112439014
0.105,0.028745199454905845,0.0003332239147046663
0.106,0.02235737735381566,0.00028446598514703
0.107,0.019163466303270562,0.0002465906572542588
0.108,0.0,0.0002123074998051829
0.109,-0.0031939110505450944,0.00017567731499881008
0.11,-0.028745199454905845,0.00013874869200362533
0.111,-0.038326932606541124,0.00010254741098063777
0.112,-0.03193911050545094,6.427181612362342e-05
0.113,-0.04471475470763132,2.7824505360618122e-05
0.114,-0.04152084365708622,-1.1801908183821875e-05
0.115,-0.03193911050545094,-6.837893642988437e-05
0.116,-0.019163466303270562,-0.00013217813437406138
0.117,-0.01596955525272547,-0.0002013454047998274
0.118,0.0,-0.0002732269489534759
0.119,0.0,-0.00033711834601879426
0.12,0.009581733151635281,-0.0003997780747514306
0.121,0.019163466303270562,-0.00046147588924680134
0.122,0.02235737735381566,-0.0005235170227554346
0.123,0.009581733151635281,-0.0005966592147428078
0.124,0.0,-0.0006738369112622575
0.125,-0.009581733151635281,-0.000743605834622117
0.126,-0.028745199454905845,-0.0008113048899767055
0.127,-0.038326932606541124,-0.0008876386321562102
0.128,-0.05110257680872151,-0.0009596920187756185
0.129,-0.05749039890981169,-0.0010332751496498875
0.13,-0.06387822101090188,-0.001096559449195253
0.131,-0.06387822101090188,-0.0011118156231404667
0.132,-0.05110257680872151,-0.001102801781087027
0.133,-0.05429648785926659,-0.0010845284825772585
0.134,-0.028745199454905845,-0.001054341610433382
0.135,-0.006387822101090189,-0.0010168076372645686
0.136,-0.0031939110505450944,-0.0009736814599445219
0.137,0.006387822101090189,-0.0009193288049595644
0.138,0.019163466303270562,-0.0008611859623801498
0.139,0.02235737735381566,-0.0008186056698317643
0.14,0.009581733151635281,-0.0007799588173302618
0.141,0.0,-0.0007378131570913523
0.142,0.0031939110505450944,-0.0006940884601806064
0.143,-0.03193911050545094,-0.0006468733418334374
0.144,-0.03193911050545094,-0.0005953200468324421
0.145,-0.038326932606541124,-0.0005444300584990894
0.146,-0.05110257680872151,-0.0004890223168107225
0.147,-0.047908665758176414,-0.00041649451993474955
0.148,-0.05110257680872151,-0.0003364016796355768
0.149,-0.035133021555996034,-0.0002479173915278393
0.15,-0.03193911050545094,-0.00015591331026227
0.151,-0.01596955525272547,-7.623283242899716e-05
0.152,-0.006387822101090189,2.3737941046087946e-06
0.153,0.0,7.868419609371418e-05
0.154,0.009581733151635281,0.0001569300462115119
0.155,0.02235737735381566,0.000259521295231232
0.156,0.012775644202180378,0.0003718598555671737
0.157,0.0031939110505450944,0.0004747805843088489
0.158,-0.006387822101090189,0.0005764219741791431
0.159,-0.012775644202180378,0.0006907982066033847
0.16,-0.028745199454905845,0.0007992288359204441
0.161,-0.025551288404360755,0.000912543850585924
0.162,-0.04152084365708622,0.0010111087235551534
0.163,-0.038326932606541124,0.0010355283494801197
0.164,-0.028745199454905845,0.0010242414856274148
0.165,-0.02235737735381566,0.000995100981555214
0.166,-0.0031939110505450944,0.000948996295609427
0.167,0.019163466303270562,0.0009059508472087719
0.168,0.028745199454905845,0.0008575301576356415
0.169,0.028745199454905845,0.0007977881746539161
0.17,0.035133021555996034,0.0007316399439496115
0.171,0.035133021555996034,0.0006621050776408292
0.172,0.025551288404360755,0.0005882115872738177
0.173,0.025551288404360755,0.0005170612414004353
0.174,0.009581733151635281,0.0004442158635657353
0.175,-0.009581733151635281,0.00035678684784729025
0.176,-0.038326932606541124,0.00026848576927088273
0.177,-0.05110257680872151,0.00017505825715155492
0.178,-0.05110257680872151,8.730537397232815e-05
0.179,-0.06707213206144698,3.98219735856434e-05
0.18,-0.06707213206144698,1.0861378515394582e-05
0.181,-0.07026604311199207,-1.1219665932958463e-05
0.182,-0.06707213206144698,-2.5377363777851593e-05
0.183,-0.047908665758176414,-3.953562059573301e-05
0.184,-0.028745199454905845,-5.1571091761652996e-05
0.185,-0.01596955525272547,-5.721533134980344e-05
0.186,0.0,-6.074264486353116e-05
0.187,0.009581733151635281,-7.07409544587722e-05
0.188,0.019163466303270562,-8.209888501197565e-05
0.189,0.03193911050545094,-9.317128504814288e-05
0.19,0.025551288404360755,-0.00010368332106946099
0.191,0.019163466303270562,-0.00011014140503998327
0.192,0.009581733151635281,-0.00011501536763649382
0.193,-0.02235737735381566,-0.00011867934562569355
0.194,-0.028745199454905845,-0.00012183631114369218
0.195,-0.04471475470763132,-0.0001275064652593738
0.196,-0.04471475470763132,-0.00013377640631905005
0.197,-0.04471475470763132,-0.00013996100379755458
0.198,-0.04152084365708622,-0.00014591194846634258
0.199,-0.035133021555996034,-0.00015030155281397272
0.2,-0.019163466303270562,-0.00015391793343263994
0.201,-0.012775644202180378,-0.00015700372892023807
0.202,-0.0031939110505450944,-0.00015956409338716644
0.203,0.012775644202180378,-0.0001623007735857247
0.204,0.02235737735381566,-0.00016478288803555672
0.205,0.02235737735381566,-0.00016620058792817246
0.206,0.028745199454905845,-0.00016698999423101366
0.207,0.025551288404360755,-0.00016799483029762924
0.208,0.02235737735381566,-0.0001682411228107483
0.209,0.0,-0.00016834835331981947
0.21,-0.012775644202180378,-0.00016729607744564445
0.211,-0.025551288404360755,-0.00016201775784881653
0.212,-0.047908665758176414,-0.00015461336199158664
0.213,-0.047908665758176414,-0.00014571391814837203
0.214,-0.05429648785926659,-0.00013569121919776458
0.215,-0.038326932606541124,-0.00012637207194795717
0.216,-0.028745199454905845,-0.00011670066403136087
0.217,-0.01596955525272547,-0.00010654228399217666
0.218,0.019163466303270562,-9.581791010934824e-05
0.219,0.025551288404360755,-8.316588935966548e-05
0.22,0.03193911050545094,-6.952853550997138e-05
0.221,0.04471475470763132,-5.648385984038948e-05
0.222,0.05110257680872151,-4.3317237656162225e-05
0.223,0.047908665758176414,-2.8569885642861223e-05
0.224,0.035133021555996034,-1.4059535277980979e-05
0.225,0.019163466303270562,1.07858109102614e-06
0.226,-0.0031939110505450944,1.510376102657113e-05
0.227,-0.019163466303270562,2.2658128932758816e-05
0.228,-0.03193911050545094,2.7150682374410238e-05
0.229,-0.05749039890981169,3.0313317190598486e-05
0.23,-0.06387822101090188,3.207852593580551e-05
0.231,-0.05749039890981169,3.38977757345393e-05
0.232,-0.05110257680872151,3.5278520020713824e-05
0.233,-0.025551288404360755,3.560639876515651e-05
0.234,-0.012775644202180378,3.546404705003673e-05
0.235,-0.006387822101090189,3.578249145171058e-05
0.236,0.006387822101090189,3.6036814608741524e-05
0.237,0.01596955525272547,3.63246287874613e-05
0.238,0.02235737735381566,3.646023619561492e-05
0.239,0.02235737735381566,3.5642894658100054e-05
0.24,0.012775644202180378,3.460265115271661e-05
0.241,0.006387822101090189,3.3232700400499815e-05
0.242,-0.0031939110505450944,3.197924776954686e-05
0.243,-0.019163466303270562,3.2361888383530725e-05
0.244,-0.04471475470763132,3.3431932837823946e-05
0.245,-0.05110257680872151,3.467081658510133e-05
0.246,-0.060684309960356786,3.6136612174756e-05
0.247,-0.05110257680872151,3.7509135378500534e-05
0.248,-0.04471475470763132,3.88631415535524e-05
0.249,-0.038326932606541124,4.0392986649213437e-05
0.25,-0.02235737735381566,4.190226448451187e-05
0.251,-0.012775644202180378,4.296698283622253e-05
0.252,-0.0031939110505450944,4.384493948639185e-05
0.253,0.006387822101090189,4.465005424594196e-05
0.254,0.01596955525272547,4.537963513301044e-05
0.255,0.02235737735381566,4.6160835147626705e-05
0.256,0.006387822101090189,4.6924692605955796e-05
0.257,-0.0031939110505450944,4.7635809468294084e-05
0.258,-0.009581733151635281,4.830382488219751e-05
0.259,-0.035133021555996034,4.891693229373482e-05
0.26,-0.04152084365708622,4.948513255550789e-05
0.261,-0.04471475470763132,4.999874800833544e-05
0.262,-0.05110257680872151,5.046954740107624e-05
0.263,-0.047908665758176414,5.093083062865779e-05
0.264,-0.04152084365708622,5.1355306831106054e-05
0.265,-0.038326932606541124,5.174862007803395e-05
0.266,-0.01596955525272547,5.2096074758749244e-05
0.267,-0.0031939110505450944,5.2335288442831434e-05
0.268,-0.0031939110505450944,5.2505948411689176e-05
0.269,0.0,5.2652007102615374e-05
0.27,0.006387822101090189,5.275596400504783e-05
0.271,0.01596955525272547,5.279398073606422e-05
0.272,0.01596955525272547,5.2802130163779305e-05
0.273,0.012775644202180378,5.275167914763757e-05
0.274,0.0,5.268788163868409e-05
0.275,-0.012775644202180378,5.274014271813928e-05
0.276,-0.019163466303270562,5.2820937881149024e-05
0.277,-0.025551288404360755,5.290728777707328e-05
0.278,-0.028745199454905845,5.298237531517662e-05
0.279,-0.04471475470763132,5.2964693118659076e-05
0.28,-0.05110257680872151,5.290437277503347e-05
0.281,-0.04471475470763132,5.280793643246701e-05
0.282,-0.03193911050545094,5.268150512306102e-05
0.283,-0.019163466303270562,5.259348590270742e-05
0.284,0.0,5.2499701521097885e-05
0.285,0.012775644202180378,5.232276749895478e-05
0.286,0.02235737735381566,5.21007094662074e-05
0.287,0.019163466303270562,5.1911266267119666e-05
0.288,0.01596955525272547,5.166352610553148e-05
0.289,0.019163466303270562,5.139880051529803e-05
0.29,0.009581733151635281,5.103462420394692e-05
0.291,0.0,5.03066262168688e-05
0.292,-0.01596955525272547,4.9382905007851756e-05
0.293,-0.03193911050545094,4.836710738579204e-05
0.294,-0.03193911050545094,4.724355037612619e-05
0.295,-0.038326932606541124,4.6050587347359464e-05
0.296,-0.05110257680872151,4.479636834488278e-05
0.297,-0.05110257680872151,4.344372666288849e-05
0.298,-0.04152084365708622,4.204227712397019e-05
0.299,-0.035133021555996034,4.0716113523759594e-05
0.3,-0.019163466303270562,3.9392531932434384e-05
0.301,-0.0031939110505450944,3.8026960793047205e-05
0.302,-0.0031939110505450944,3.663164117529306e-05
0.303,0.01596955525272547,3.519335353956992e-05
0.304,0.02235737735381566,3.3710409294120224e-05
0.305,0.02235737735381566,3.22129476312984e-05
0.306,0.02235737735381566,3.067289060763723e-05
0.307,0.009581733151635281,2.9020614828518765e-05
0.308,0.0031939110505450944,2.731057977166086e-05
0.309,-0.025551288404360755,2.554179552520106e-05
0.31,-0.04152084365708622,2.3740628425811554e-05
0.311,-0.047908665758176414,2.1992077939392372e-05
0.312,-0.060684309960356786,2.023883328076736e-05
0.313,-0.05749039890981169,1.848663836900107e-05
0.314,-0.05110257680872151,1.6716752526216756e-05
0.315,-0.035133021555996034,1.481751539845026e-05
0.316,-0.025551288404360755,1.2863054528956956e-05
0.317,-0.009581733151635281,1.0957710539167217e-05
0.318,0.0,9.056727880606545e-06
0.319,0.006387822101090189,7.076842376075097e-06
0.32,0.02235737735381566,5.1257442846471705e-06
0.321,0.02235737735381566,3.149945395760157e-06
0.322,0.025551288404360755,1.2547846961958256e-06
0.323,0.035133021555996034,-2.3314986237811317e-07
0.324,0.012775644202180378,-1.5201804626209865e-06
0.325,0.0031939110505450944,-2.7233865045198874e-06
0.326,-0.012775644202180378,-3.8292324025474985e-06
0.327,-0.02235737735381566,-4.901972880177139e-06
0.328,-0.025551288404360755,-5.933366379610186e-06
0.329,-0.03193911050545094,-6.880540961912532e-06
0.33,-0.019163466303270562,-7.792482904689432e-06
0.331,-0.03193911050545094,-8.779129203072583e-06
0.332,-0.01596955525272547,-9.775340924738295e-06
0.333,0.0,-1.0751584421824273e-05
0.334,0.0031939110505450944,-1.1710882715665089e-05
0.335,0.012775644202180378,-1.2622824563936357e-05
0.336,0.01596955525272547,-1.3504054081845012e-05
0.337,0.02235737735381566,-1.4371742953449303e-05
0.338,0.025551288404360755,-1.521719485313977e-05
0.339,0.02235737735381566,-1.6030186442219848e-05
0.34,0.006387822101090189,-1.6823176446827416e-05
0.341,0.0,-1.758280377828123e-05
0.342,-0.02235737735381566,-1.8326808232964714e-05
0.343,-0.05110257680872151,-1.9102121641708978e-05
0.344,-0.06387822101090188,-1.987278667984367e-05
0.345,-0.060684309960356786,-2.064599003043218e-05
0.346,-0.07026604311199207,-2.1404776458673928e-05
0.347,-0.07345995416253714,-2.20670014389327e-05
0.348,-0.06387822101090188,-2.2685277119683013e-05
0.349,-0.05110257680872151,-2.333040394565657e-05
0.35,-0.035133021555996034,-2.3971435402189964e-05
0.351,-0.012775644202180378,-2.4553023607998877e-05
0.352,0.0031939110505450944,-2.5145613792182405e-05
0.353,0.0,-2.571356776091738e-05
0.354,0.009581733151635281,-2.632528870419166e-05
0.355,0.012775644202180378,-2.719670826522409e-05
0.356,0.01596955525272547,-2.819127885574849e-05
0.357,0.009581733151635281,-2.922376547012392e-05
0.358,-0.0031939110505450944,-3.030823218588689e-05
0.359,-0.01596955525272547,-3.1416075509649496e-05
0.36,-0.028745199454905845,-3.253894839525853e-05
0.361,-0.04152084365708622,-3.370812755226318e-05
0.362,-0.04471475470763132,-3.488217482907913e-05
0.363,-0.060684309960356786,-3.595509983942267e-05
0.364,-0.05749039890981169,-3.698985007446862e-05
0.365,-0.05110257680872151,-3.802626979576642e-05
0.366,-0.04152084365708622,-3.905363736221351e-05
0.367,-0.025551288404360755,-4.0082093401919845e-05
0.368,-0.01596955525272547,-4.111545256876918e-05
0.369,-0.0031939110505450944,-4.212717705278663e-05
0.37,0.012775644202180378,-4.314382030868232e-05
0.371,0.02235737735381566,-4.423123256501894e-05
0.372,0.019163466303270562,-4.533921151214874e-05
0.373,0.019163466303270562,-4.6468875264004926e-05
0.374,0.02235737735381566,-4.75966376865075e-05
0.375,0.0031939110505450944,-4.864478869200197e-05
0.376,-0.012775644202180378,-4.9666685973900386e-05
0.377,-0.01596955525272547,-5.0657501886098456e-05
0.378,-0.038326932606541124,-5.163522047532544e-05
0.379,-0.05110257680872151,-5.270320696424901e-05
0.38,-0.047908665758176414,-5.379361737493051e-05
0.381,-0.04471475470763132,-5.4812278449787035e-05
0.382,-0.04152084365708622,-5.579993375911193e-05
0.383,-0.028745199454905845,-5.683086463660172e-05
0.384,-0.01596955525272547,-5.7809024415850765e-05
0.385,-0.0031939110505450944,-5.8784490871174774e-05
0.386,0.0031939110505450944,-5.9661613893810634e-05
0.387,0.0031939110505450944,-6.0145214876947176e-05
0.388,0.02235737735381566,-6.042344911621877e-05
0.389,0.019163466303270562,-6.0597817595781865e-05
0.39,0.0,-6.066090367764399e-05
0.391,-0.006387822101090189,-6.068240827501e-05
0.392,-0.025551288404360755,-6.0645715235426955e-05
0.393,-0.035133021555996034,-6.051495906772254e-05
0.394,-0.047908665758176414,-6.032916711387001e-05
0.395,-0.05429648785926659,-6.016479655347924e-05
0.396,-0.06707213206144698,-5.997819199574983e-05
0.397,-0.06707213206144698,-5.9759426738834436e-05
0.398,-0.05429648785926659,-5.950514626585417e-05
0.399,-0.04471475470763132,-5.917935267596538e-05
0.4,-0.01596955525272547,-5.8810894818780766e-05
0.401,-0.0031939110505450944,-5.840541047013035e-05
0.402,0.0031939110505450944,-5.7971899485646256e-05
0.403,0.012775644202180378,-5.7549081375311675e-05
0.404,0.025551288404360755,-5.711674336418081e-05
0.405,0.038326932606541124,-5.665336331063315e-05
0.406,0.02235737735381566,-5.617048571239972e-05
0.407,0.025551288404360755,-5.568413178838129e-05
0.408,0.009581733151635281,-5.517788491860483e-05
0.409,-0.0031939110505450944,-5.4662031713725226e-05
0.41,-0.038326932606541124,-5.41220205360746e-05
0.411,-0.047908665758176414,-5.3502049988764095e-05
0.412,-0.05110257680872151,-5.283855292183814e-05
0.413,-0.05429648785926659,-5.2171372411617575e-05
0.414,-0.05110257680872151,-5.148586788839707e-05
0.415,-0.04152084365708622,-5.076083812707218e-05
0.416,-0.038326932606541124,-5.0028874930839885e-05
0.417,-0.006387822101090189,-4.9270133702858065e-05
0.418,0.0,-4.8520825762925076e-05
0.419,0.006387822101090189,-4.7889476047211344e-05
0.42,0.019163466303270562,-4.730739801915894e-05
0.421,0.02235737735381566,-4.673865010565127e-05
0.422,0.009581733151635281,-4.618560147079742e-05
0.423,0.0,-4.562121242766965e-05
0.424,-0.012775644202180378,-4.505360996766192e-05
0.425,-0.019163466303270562,-4.4495966714012016e-05
0.426,-0.04471475470763132,-4.393531343928487e-05
0.427,-0.05749039890981169,-4.334797228623609e-05
0.428,-0.060684309960356786,-4.274789645242647e-05
0.429,-0.07026604311199207,-4.213613008539175e-05
0.43,-0.06387822101090188,-4.1515611685740896e-05
0.431,-0.047908665758176414,-4.090201903724628e-05
0.432,-0.04152084365708622,-4.028245065240969e-05
0.433,-0.02235737735381566,-3.9656948176505045e-05
0.434,0.0,-3.901970242970766e-05
0.435,0.009581733151635281,-3.8347965859888736e-05
0.436,0.01596955525272547,-3.76554043512441e-05
0.437,0.012775644202180378,-3.695327361619189e-05
0.438,0.012775644202180378,-3.623774139362403e-05
0.439,0.012775644202180378,-3.55060619175846e-05
0.44,0.0,-3.476380170610656e-05
0.441,-0.009581733151635281,-3.4006283557178415e-05
0.442,-0.01596955525272547,-3.3240599114488394e-05
0.443,-0.04152084365708622,-3.248953925322967e-05
0.444,-0.038326932606541124,-3.173887953746754e-05
0.445,-0.04471475470763132,-3.097604832455455e-05
0.446,-0.05749039890981169,-3.020532175568238e-05
0.447,-0.05429648785926659,-2.9430003761447928e-05
0.448,-0.05110257680872151,-2.864280986153861e-05
0.449,-0.03193911050545094,-2.785158652900088e-05
0.45,-0.01596955525272547,-2.704512342145709e-05
0.451,-0.0031939110505450944,-2.619239498630029e-05
0.452,0.0031939110505450944,-2.5314620296649506e-05
0.453,-0.0031939110505450944,-2.44165534797049e-05
0.454,0.012775644202180378,-2.3503037224698945e-05
0.455,0.01596955525272547,-2.2595395675718826e-05
0.456,0.009581733151635281,-2.1680082682601033e-05
0.457,0.0031939110505450944,-2.0756611975332175e-05
0.458,-0.0031939110505450944,-1.982206449406367e-05
0.459,-0.01596955525272547,-1.885537505099279e-05
0.46,-0.04152084365708622,-1.7870649357930674e-05
0.461,-0.05749039890981169,-1.6887250683030215e-05
0.462,-0.06707213206144698,-1.589696040331804e-05
0.463,-0.06387822101090188,-1.4885366497150112e-05
0.464,-0.05749039890981169,-1.387201555478163e-05
0.465,-0.05429648785926659,-1.2844743557135798e-05
0.466,-0.035133021555996034,-1.1825046347280419e-05
0.467,-0.012775644202180378,-1.08758465846588e-05
0.468,-0.009581733151635281,-9.9556524382638e-06
0.469,0.0031939110505450944,-9.05080254464136e-06
0.47,0.02235737735381566,-8.15601382139818e-06
0.471,0.02235737735381566,-7.238567330347872e-06
0.472,0.02235737735381566,-6.317471169858668e-06
0.473,0.019163466303270562,-5.397698118763616e-06
0.474,0.012775644202180378,-4.479127481687807e-06
0.475,-0.012775644202180378,-3.5814756415560915e-06
0.476,-0.019163466303270562,-2.6923830574352577e-06
0.477,-0.025551288404360755,-1.7839900692982366e-06
0.478,-0.025551288404360755,-8.714162710050784e-07
0.479,-0.04152084365708622,1.2001902603830122e-08
0.48,-0.047908665758176414,9.026808676484199e-07
0.481,-0.047908665758176414,1.7863765189824573e-06
0.482,-0.035133021555996034,2.6932779299559186e-06
0.483,-0.012775644202180378,3.7243297200455025e-06
0.484,-0.0031939110505450944,4.815965184999846e-06
0.485,0.012775644202180378,5.922143661516758e-06
0.486,0.012775644202180378,7.053912157413975e-06
0.487,0.028745199454905845,8.209734198834757e-06
0.488,0.028745199454905845,9.374454860991671e-06
0.489,0.03193911050545094,1.0565266850113293e-05
0.49,0.03193911050545094,1.1755596453333794e-05
0.491,0.02235737735381566,1.2868591576036405e-05
0.492,0.0031939110505450944,1.3950290832008148e-05
0.493,-0.006387822101090189,1.5036643447912153e-05
0.494,-0.025551288404360755,1.611540444377673e-05
0.495,-0.035133021555996034,1.7182618454656677e-05
0.496,-0.04471475470763132,1.8253129357726336e-05
0.497,-0.05110257680872151,1.9302208074524034e-05
0.498,-0.04471475470763132,2.0359912013290863e-05
0.499,-0.03193911050545094,2.1507314797880416e-05
0.5,-0.01596955525272547,2.2685838821915293e-05
0.501,-0.009581733151635281,2.3888421603936305e-05
0.502,0.0,2.5095333532112908e-05
0.503,0.009581733151635281,2.6233699428575778e-05
0.504,0.02235737735381566,2.7351299532490065e-05
0.505,0.025551288404360755,2.844684620939667e-05
0.506,0.03193911050545094,2.953306576767616e-05
0.507,0.02235737735381566,3.069381459706029e-05
0.508,0.019163466303270562,3.18736684560894e-05
0.509,0.0,3.299228368006799e-05
0.51,-0.025551288404360755,3.4085008910155176e-05
0.511,-0.028745199454905845,3.521811180665506e-05
0.512,-0.035133021555996034,3.63070574222234e-05
0.513,-0.04152084365708622,3.739511993588036e-05
0.514,-0.047908665758176414,3.839895257504296e-05
0.515,-0.047908665758176414,3.906128253390079e-05
0.516,-0.025551288404360755,3.954626407745644e-05
0.517,-0.006387822101090189,3.9941065006089774e-05
0.518,0.009581733151635281,4.0240277889600126e-05
0.519,0.01596955525272547,4.0507375675406226e-05
0.52,0.028745199454905845,4.0725422675533477e-05
0.521,0.025551288404360755,4.086375952653303e-05
0.522,0.019163466303270562,4.095488964520088e-05
0.523,0.009581733151635281,4.10594745564314e-05
0.524,-0.0031939110505450944,4.11431793149338e-05
0.525,-0.01596955525272547,4.1201364630030685e-05
0.526,-0.035133021555996034,4.122946746160877e-05
0.527,-0.04471475470763132,4.119397295115974e-05
0.528,-0.05110257680872151,4.11232099659397e-05
0.529,-0.05749039890981169,4.1019432245540306e-05
0.53,-0.06707213206144698,4.0894531920003404e-05
0.531,-0.05429648785926659,4.079392431121624e-05
0.532,-0.038326932606541124,4.069203389963905e-05
0.533,-0.019163466303270562,4.0567894587579104e-05
0.534,0.0,4.04300683878432e-05
0.535,0.01596955525272547,4.0285261794823e-05
0.536,0.01596955525272547,4.012350492549225e-05
0.537,0.01596955525272547,3.995437219444574e-05
0.538,0.02235737735381566,3.976557042070412e-05
0.539,0.025551288404360755,3.951419912202007e-05
0.54,-0.0031939110505450944,3.922824447863473e-05
0.541,-0.012775644202180378,3.893555243828297e-05
0.542,-0.028745199454905845,3.8626737660725444e-05
0.543,-0.04471475470763132,3.829041800189647e-05
0.544,-0.038326932606541124,3.79467339881334e-05
0.545,-0.04471475470763132,3.7581890628687084e-05
0.546,-0.05110257680872151,3.722014897278738e-05
0.547,-0.05110257680872151,3.693249954796335e-05
0.548,-0.035133021555996034,3.667391799142765e-05
0.549,-0.025551288404360755,3.642281735411693e-05
0.55,-0.019163466303270562,3.617934542254681e-05
0.551,-0.0031939110505450944,3.5922116840541385e-05
0.552,0.0031939110505450944,3.565995165245841e-05
0.553,0.019163466303270562,3.540064726384717e-05
0.554,0.02235737735381566,3.5137969700002735e-05
0.555,0.035133021555996034,3.486495485677172e-05
0.556,0.038326932606541124,3.458552388312932e-05
0.557,0.02235737735381566,3.429498643708572e-05
0.558,0.006387822101090189,3.399747842326511e-05
0.559,-0.0031939110505450944,3.3705856388077535e-05
0.56,-0.019163466303270562,3.340768427669161e-05
0.561,-0.025551288404360755,3.310683801265093e-05
0.562,-0.025551288404360755,3.2794026688415724e-05
