Tiempo,EMG_mV_raw,EMG_mV_filtrado
16.701,0.038326932606541124,1.4479247665646088e-07
16.702,0.02235737735381566,1.440968070971378e-07
16.703,0.02235737735381566,1.4340838542854513e-07
16.704,0.025551288404360755,1.4271680544331256e-07
16.705,-0.006387822101090189,1.4202706891831002e-07
16.706,-0.028745199454905845,1.4132922482252768e-07
16.707,-0.04471475470763132,1.4059246113589505e-07
16.708,-0.05749039890981169,1.3983640556894652e-07
16.709,-0.06387822101090188,1.3907137064606467e-07
16.71,-0.05429648785926659,1.3829675711652302e-07
16.711,-0.06387822101090188,1.3752032621164393e-07
16.712,-0.05110257680872151,1.3673985183268641e-07
16.713,-0.012775644202180378,1.35951678004015e-07
16.714,0.0031939110505450944,1.3515956371119632e-07
16.715,0.009581733151635281,1.3437032395785507e-07
16.716,0.025551288404360755,1.3358008055882613e-07
16.717,0.019163466303270562,1.3278854432377638e-07
16.718,0.019163466303270562,1.3199501763734544e-07
16.719,0.038326932606541124,1.3119528485892582e-07
16.72,0.038326932606541124,1.3039295605545307e-07
16.721,0.019163466303270562,1.295880897893098e-07
16.722,-0.006387822101090189,1.2878237309561212e-07
16.723,-0.01596955525272547,1.279820777625102e-07
16.724,-0.028745199454905845,1.271835358703534e-07
16.725,-0.05110257680872151,1.2638399354045808e-07
16.726,-0.060684309960356786,1.2558438454064118e-07
16.727,-0.04471475470763132,1.247850646852167e-07
16.728,-0.038326932606541124,1.2398503070367094e-07
16.729,-0.028745199454905845,1.2318548074420894e-07
16.73,-0.009581733151635281,1.2238487523536157e-07
16.731,-0.025551288404360755,1.2157821191098455e-07
16.732,-0.009581733151635281,1.2076870702506597e-07
16.733,0.019163466303270562,1.1995930776221167e-07
16.734,0.012775644202180378,1.1914906718153346e-07
16.735,0.025551288404360755,1.1833709709978301e-07
16.736,0.03193911050545094,1.1752525426894699e-07
16.737,0.02235737735381566,1.1671199963961472e-07
16.738,0.012775644202180378,1.1589983253876806e-07
16.739,-0.012775644202180378,1.1509587994244362e-07
16.74,-0.028745199454905845,1.1429553141417612e-07
16.741,-0.047908665758176414,1.1349695418067058e-07
16.742,-0.05749039890981169,1.1269983526564246e-07
16.743,-0.05429648785926659,1.1190121633996466e-07
16.744,-0.04471475470763132,1.1110265783217636e-07
16.745,-0.047908665758176414,1.1030475115568042e-07
16.746,-0.04471475470763132,1.0950726820790206e-07
16.747,-0.03193911050545094,1.0871117713139419e-07
16.748,-0.019163466303270562,1.0791579430606142e-07
16.749,0.012775644202180378,1.071194654849727e-07
16.75,0.012775644202180378,1.0632305880146925e-07
16.751,0.012775644202180378,1.0552848620862921e-07
16.752,0.04471475470763132,1.0473353317450167e-07
16.753,0.012775644202180378,1.0393931705444629e-07
16.754,0.009581733151635281,1.0314371534731126e-07
16.755,-0.0031939110505450944,1.0234026223454336e-07
16.756,-0.019163466303270562,1.0153321763878517e-07
16.757,-0.028745199454905845,1.0072421598028049e-07
16.758,-0.038326932606541124,9.991364257436209e-08
16.759,-0.04471475470763132,9.910442700922793e-08
16.76,-0.047908665758176414,9.829503067412634e-08
16.761,-0.047908665758176414,9.748488318922355e-08
16.762,-0.03193911050545094,9.667423613083256e-08
16.763,-0.012775644202180378,9.586202188401906e-08
16.764,0.006387822101090189,9.504895866214166e-08
16.765,0.0031939110505450944,9.423718411106711e-08
16.766,0.0031939110505450944,9.342550854379136e-08
16.767,0.009581733151635281,9.261110956925527e-08
16.768,0.02235737735381566,9.17970317488809e-08
16.769,0.012775644202180378,9.098223472006091e-08
16.77,0.012775644202180378,9.016912903080334e-08
16.771,0.0031939110505450944,8.936583928504558e-08
16.772,0.006387822101090189,8.856731949537804e-08
16.773,-0.019163466303270562,8.776975729200443e-08
16.774,-0.04152084365708622,8.697419300317426e-08
16.775,-0.060684309960356786,8.618085807276058e-08
16.776,-0.060684309960356786,8.538828005083274e-08
16.777,-0.06387822101090188,8.45979221965175e-08
16.778,-0.060684309960356786,8.380752292458116e-08
16.779,-0.047908665758176414,8.301027253051465e-08
16.78,-0.012775644202180378,8.221030222595683e-08
16.781,-0.006387822101090189,8.141105103590795e-08
16.782,-0.0031939110505450944,8.061132261350105e-08
16.783,-0.0031939110505450944,7.981042349985326e-08
16.784,0.009581733151635281,7.901007412398948e-08
16.785,0.019163466303270562,7.820802703094517e-08
16.786,0.035133021555996034,7.740722816349904e-08
16.787,0.019163466303270562,7.661581200828316e-08
16.788,0.0031939110505450944,7.582806621127681e-08
16.789,-0.012775644202180378,7.504284366512338e-08
16.79,-0.012775644202180378,7.425865044081645e-08
16.791,-0.04152084365708622,7.34693352823605e-08
16.792,-0.05110257680872151,7.2678767630006e-08
16.793,-0.05110257680872151,7.188714953809924e-08
16.794,-0.05110257680872151,7.109518859290896e-08
16.795,-0.05749039890981169,7.030893039315763e-08
16.796,-0.038326932606541124,6.952441495116167e-08
16.797,-0.01596955525272547,6.873513421851422e-08
16.798,-0.009581733151635281,6.794415231999657e-08
16.799,0.006387822101090189,6.715764797868016e-08
16.8,0.025551288404360755,6.636821750941596e-08
16.801,0.038326932606541124,6.55791639103709e-08
16.802,0.03193911050545094,6.478374901409828e-08
16.803,0.019163466303270562,6.396041203934942e-08
16.804,0.01596955525272547,6.312272905754112e-08
16.805,-0.009581733151635281,6.22793711701219e-08
16.806,-0.01596955525272547,6.142875766989982e-08
16.807,-0.047908665758176414,6.057332911771634e-08
16.808,-0.05749039890981169,5.971425437143894e-08
16.809,-0.04471475470763132,5.8848269205456664e-08
16.81,-0.05110257680872151,5.7979738197232717e-08
16.811,-0.05749039890981169,5.712013354756449e-08
16.812,-0.047908665758176414,5.6262554623386956e-08
16.813,-0.025551288404360755,5.540252976414835e-08
16.814,-0.01596955525272547,5.454123696604376e-08
16.815,-0.006387822101090189,5.367763461990322e-08
16.816,0.0,5.2811111764886714e-08
16.817,0.0,5.194471677924966e-08
16.818,0.009581733151635281,5.107524746856307e-08
16.819,0.035133021555996034,5.019488512361118e-08
16.82,0.025551288404360755,4.9309548947043085e-08
16.821,0.0031939110505450944,4.841870301196315e-08
16.822,-0.02235737735381566,4.752537675023875e-08
16.823,-0.025551288404360755,4.66394164658228e-08
16.824,-0.04471475470763132,4.575381029970859e-08
16.825,-0.06707213206144698,4.4869345695238486e-08
16.826,-0.05749039890981169,4.3983348266618174e-08
16.827,-0.05749039890981169,4.3081802836715416e-08
16.828,-0.05110257680872151,4.21738474748781e-08
16.829,-0.006387822101090189,4.1271322346023384e-08
16.83,0.0031939110505450944,4.0369241263790633e-08
16.831,0.0031939110505450944,3.9459136642555395e-08
16.832,0.006387822101090189,3.8552421808978204e-08
16.833,0.006387822101090189,3.7642314859966003e-08
16.834,0.02235737735381566,3.674098792828619e-08
16.835,0.03193911050545094,3.58850320965582e-08
16.836,0.03193911050545094,3.5050689245994664e-08
16.837,0.035133021555996034,3.4227431471212225e-08
16.838,0.012775644202180378,3.341430216146314e-08
16.839,0.0,3.2597949714754405e-08
16.84,-0.01596955525272547,3.178447322308482e-08
16.841,-0.035133021555996034,3.097723308403048e-08
16.842,-0.04152084365708622,3.017381487200249e-08
16.843,-0.047908665758176414,2.9374667158726083e-08
16.844,-0.047908665758176414,2.8578881363919115e-08
16.845,-0.03193911050545094,2.7780792814270695e-08
16.846,-0.012775644202180378,2.6983520662573895e-08
16.847,-0.006387822101090189,2.6195161604904628e-08
16.848,-0.01596955525272547,2.5406572807375562e-08
16.849,0.0031939110505450944,2.4621422792689088e-08
16.85,0.0031939110505450944,2.3831653451513013e-08
16.851,0.006387822101090189,2.301252504259337e-08
16.852,0.0031939110505450944,2.217994029459035e-08
16.853,0.019163466303270562,2.1340458601400855e-08
16.854,0.02235737735381566,2.0494898011987098e-08
16.855,-0.01596955525272547,1.9653007955016022e-08
16.856,-0.02235737735381566,1.880979862877434e-08
16.857,-0.038326932606541124,1.7962715172571156e-08
16.858,-0.060684309960356786,1.7113103001308066e-08
16.859,-0.035133021555996034,1.625917543028171e-08
16.86,-0.04471475470763132,1.5401980887248422e-08
16.861,-0.05110257680872151,1.4547524999130775e-08
16.862,-0.05749039890981169,1.3691991679602424e-08
16.863,-0.038326932606541124,1.2825963230185705e-08
16.864,-0.0031939110505450944,1.1958977587621989e-08
16.865,0.0,1.1087961531121399e-08
16.866,0.0031939110505450944,1.022003381348123e-08
16.867,-0.012775644202180378,9.379999897074087e-09
16.868,-0.025551288404360755,8.552318410059287e-09
16.869,0.0,7.7245730240581e-09
16.87,0.028745199454905845,6.90031013943031e-09
16.871,0.01596955525272547,6.081331019115286e-09
16.872,-0.01596955525272547,5.261880509391909e-09
16.873,-0.012775644202180378,4.446660123492137e-09
16.874,-0.019163466303270562,3.6278566935607642e-09
16.875,-0.035133021555996034,2.781648682341193e-09
16.876,-0.05110257680872151,1.9223765080964776e-09
16.877,-0.047908665758176414,1.0620695549345276e-09
16.878,-0.04152084365708622,1.9639658959267256e-10
16.879,-0.04152084365708622,-6.772512535930863e-10
16.88,-0.02235737735381566,-1.552772443529271e-09
16.881,-0.009581733151635281,-2.4384606506854975e-09
16.882,0.0,-3.3236857831230725e-09
16.883,0.01596955525272547,-4.179245717620702e-09
16.884,0.02235737735381566,-5.025958975822984e-09
16.885,0.019163466303270562,-5.867083189532384e-09
16.886,0.012775644202180378,-6.708926968152011e-09
16.887,0.025551288404360755,-7.57580076033558e-09
16.888,0.009581733151635281,-8.452014778352693e-09
16.889,-0.0031939110505450944,-9.33759882233343e-09
16.89,-0.02235737735381566,-1.0228797041023301e-08
16.891,-0.04152084365708622,-1.1099141226926833e-08
16.892,-0.047908665758176414,-1.1966143431137924e-08
16.893,-0.05429648785926659,-1.2855817512436691e-08
16.894,-0.05429648785926659,-1.375658103026322e-08
16.895,-0.04152084365708622,-1.464639064944524e-08
16.896,-0.025551288404360755,-1.5553072531793708e-08
16.897,-0.012775644202180378,-1.6462633530064383e-08
16.898,-0.006387822101090189,-1.740221973269021e-08
16.899,0.0,-1.8455926790540025e-08
16.9,0.006387822101090189,-1.9570143907816004e-08
16.901,0.009581733151635281,-2.0715977084030523e-08
16.902,0.02235737735381566,-2.189551691279409e-08
16.903,0.035133021555996034,-2.3088850281984674e-08
16.904,0.0031939110505450944,-2.430075781633177e-08
16.905,-0.01596955525272547,-2.554144390420434e-08
16.906,-0.01596955525272547,-2.6799817995080452e-08
16.907,-0.025551288404360755,-2.805421366846889e-08
16.908,-0.025551288404360755,-2.9316993190557652e-08
16.909,-0.02235737735381566,-3.059090530549951e-08
16.91,-0.04152084365708622,-3.1876935211095265e-08
16.911,-0.05749039890981169,-3.3185375939486844e-08
16.912,-0.047908665758176414,-3.450794677098675e-08
16.913,-0.02235737735381566,-3.584309254803567e-08
16.914,-0.006387822101090189,-3.7188168553842256e-08
16.915,-0.009581733151635281,-3.8531917297619565e-08
16.916,0.0031939110505450944,-3.988024999850296e-08
16.917,0.012775644202180378,-4.123933262698488e-08
16.918,0.0031939110505450944,-4.260590900078746e-08
16.919,0.0031939110505450944,-4.3975566773461204e-08
16.92,0.009581733151635281,-4.535288534544212e-08
16.921,0.0,-4.673492477361877e-08
16.922,-0.025551288404360755,-4.812581321591257e-08
16.923,-0.04152084365708622,-4.954130456514173e-08
16.924,-0.06387822101090188,-5.0971110691593497e-08
16.925,-0.06387822101090188,-5.240402915870454e-08
16.926,-0.04471475470763132,-5.384415884848686e-08
16.927,-0.05110257680872151,-5.529739883746627e-08
16.928,-0.05110257680872151,-5.675463134448415e-08
16.929,-0.03193911050545094,-5.822142659349866e-08
16.93,-0.01596955525272547,-5.968762638518292e-08
16.931,-0.009581733151635281,-6.112281300632226e-08
16.932,0.0,-6.254623269901353e-08
16.933,0.0031939110505450944,-6.396794297468286e-08
16.934,0.025551288404360755,-6.538728462296988e-08
16.935,0.025551288404360755,-6.68118534489538e-08
16.936,0.019163466303270562,-6.823934746835789e-08
16.937,0.035133021555996034,-6.966607794125457e-08
16.938,0.01596955525272547,-7.109566097486745e-08
16.939,0.0,-7.253467578527157e-08
16.94,-0.006387822101090189,-7.39792419546128e-08
16.941,-0.04471475470763132,-7.54290897740247e-08
16.942,-0.05110257680872151,-7.688338418438615e-08
16.943,-0.028745199454905845,-7.833772777680653e-08
16.944,-0.035133021555996034,-7.979574396532812e-08
16.945,-0.019163466303270562,-8.125739297045494e-08
16.946,0.0,-8.27243288680027e-08
16.947,0.0,-8.420299234286896e-08
16.948,-0.019163466303270562,-8.5689496418213e-08
16.949,-0.0031939110505450944,-8.718070515123108e-08
16.95,0.0,-8.867764896585894e-08
16.951,-0.0031939110505450944,-9.018097357998037e-08
16.952,0.012775644202180378,-9.168920907562551e-08
16.953,0.02235737735381566,-9.320364368312191e-08
16.954,0.012775644202180378,-9.472233426909762e-08
16.955,0.0031939110505450944,-9.62390974398603e-08
16.956,-0.025551288404360755,-9.775778043862085e-08
16.957,-0.04152084365708622,-9.928176285752509e-08
16.958,-0.05110257680872151,-1.0080989312191854e-07
16.959,-0.04152084365708622,-1.0234130000734188e-07
16.96,-0.05429648785926659,-1.0387791587977028e-07
16.961,-0.060684309960356786,-1.0541763729571374e-07
16.962,-0.038326932606541124,-1.069634519251716e-07
16.963,-0.009581733151635281,-1.085236452023159e-07
16.964,-0.006387822101090189,-1.1009254717367912e-07
16.965,-0.0031939110505450944,-1.1166884349385137e-07
16.966,0.01596955525272547,-1.1325126718041352e-07
16.967,0.012775644202180378,-1.1483419710192691e-07
16.968,0.009581733151635281,-1.164211741947781e-07
16.969,0.012775644202180378,-1.1801234293123461e-07
16.97,0.012775644202180378,-1.1960843171379532e-07
16.971,-0.0031939110505450944,-1.2121488268643784e-07
16.972,-0.025551288404360755,-1.2282803582412228e-07
16.973,-0.0031939110505450944,-1.2444282888088497e-07
16.974,-0.012775644202180378,-1.2606140784548203e-07
16.975,-0.035133021555996034,-1.2768756655200876e-07
16.976,-0.04152084365708622,-1.2931616334148282e-07
16.977,-0.04152084365708622,-1.309503622945e-07
16.978,-0.04152084365708622,-1.3258453431599678e-07
16.979,-0.019163466303270562,-1.3420219443756294e-07
16.98,-0.006387822101090189,-1.3581419379824196e-07
16.981,-0.01596955525272547,-1.3742413884648902e-07
16.982,-0.0031939110505450944,-1.3903337316753123e-07
16.983,0.0,-1.40650376328884e-07
16.984,0.0031939110505450944,-1.4227023397165499e-07
16.985,0.012775644202180378,-1.438916150874273e-07
16.986,0.019163466303270562,-1.4551458904422312e-07
16.987,0.009581733151635281,-1.4713416257214876e-07
16.988,-0.025551288404360755,-1.4875345046670015e-07
16.989,-0.047908665758176414,-1.5037962985976153e-07
16.99,-0.047908665758176414,-1.520087727910745e-07
16.991,-0.04152084365708622,-1.5363218027872715e-07
16.992,-0.05429648785926659,-1.5525930496045647e-07
16.993,-0.060684309960356786,-1.568864885230913e-07
16.994,-0.06387822101090188,-1.5852151325481793e-07
16.995,-0.047908665758176414,-1.6019049667972436e-07
16.996,-0.025551288404360755,-1.6187700084245245e-07
16.997,-0.025551288404360755,-1.635689723970544e-07
16.998,-0.01596955525272547,-1.6526937413383047e-07
16.999,0.0031939110505450944,-1.669780855060772e-07
17.0,0.01596955525272547,-1.6869092638162136e-07
17.001,0.019163466303270562,-1.7041239911786296e-07
17.002,0.02235737735381566,-1.7213546941845053e-07
17.003,0.02235737735381566,-1.738396325848722e-07
17.004,0.012775644202180378,-1.7553717486041624e-07
17.005,-0.0031939110505450944,-1.7723782095709103e-07
17.006,-0.02235737735381566,-1.7893821581048967e-07
17.007,-0.025551288404360755,-1.8063707443016437e-07
17.008,-0.04152084365708622,-1.823385905115799e-07
17.009,-0.04152084365708622,-1.8403608882233108e-07
17.01,-0.038326932606541124,-1.8573776738489912e-07
17.011,-0.04152084365708622,-1.8746585929616407e-07
17.012,-0.02235737735381566,-1.8920435359850624e-07
17.013,-0.01596955525272547,-1.9095110947496795e-07
17.014,-0.012775644202180378,-1.9270091451233193e-07
17.015,0.0,-1.9443427251009657e-07
17.016,0.028745199454905845,-1.9616387679882728e-07
17.017,0.03193911050545094,-1.9788949822590756e-07
17.018,0.035133021555996034,-1.9961437671643674e-07
17.019,0.035133021555996034,-2.01360485189221e-07
17.02,0.01596955525272547,-2.031132907189554e-07
17.021,-0.006387822101090189,-2.048514483281592e-07
17.022,-0.01596955525272547,-2.0658440414626607e-07
17.023,-0.01596955525272547,-2.0833003497954792e-07
17.024,-0.04152084365708622,-2.100656778390283e-07
17.025,-0.05110257680872151,-2.118027491976193e-07
17.026,-0.060684309960356786,-2.135190972592061e-07
17.027,-0.047908665758176414,-2.1514611467987637e-07
17.028,-0.02235737735381566,-2.1672749940533254e-07
17.029,-0.025551288404360755,-2.1828692490698386e-07
17.03,-0.009581733151635281,-2.1982257289004799e-07
17.031,0.019163466303270562,-2.2135041788997872e-07
17.032,0.009581733151635281,-2.2286677397327683e-07
17.033,-0.012775644202180378,-2.2436324555823706e-07
17.034,-0.01596955525272547,-2.2584900617727676e-07
17.035,0.009581733151635281,-2.2734227163070995e-07
17.036,0.038326932606541124,-2.2883259553803452e-07
17.037,0.028745199454905845,-2.303173536898983e-07
17.038,-0.0031939110505450944,-2.317958745936229e-07
17.039,-0.02235737735381566,-2.3325993045873578e-07
17.04,-0.02235737735381566,-2.3471597775774841e-07
17.041,-0.02235737735381566,-2.361655193493633e-07
17.042,-0.035133021555996034,-2.3761032428426553e-07
17.043,-0.05749039890981169,-2.390584994346957e-07
17.044,-0.05749039890981169,-2.405059368560318e-07
17.045,-0.03193911050545094,-2.419477605246953e-07
17.046,-0.02235737735381566,-2.4338677575874105e-07
17.047,-0.012775644202180378,-2.448272959832656e-07
17.048,-0.0031939110505450944,-2.46265114610753e-07
17.049,0.009581733151635281,-2.477025796854221e-07
17.05,0.02235737735381566,-2.491362318299504e-07
17.051,0.02235737735381566,-2.505525269196255e-07
17.052,0.019163466303270562,-2.5196028691466585e-07
17.053,0.006387822101090189,-2.5336934947241983e-07
17.054,-0.0031939110505450944,-2.547760217793776e-07
17.055,-0.01596955525272547,-2.561748176023108e-07
17.056,-0.03193911050545094,-2.575739610866886e-07
17.057,-0.04471475470763132,-2.589685040473624e-07
17.058,-0.05429648785926659,-2.6036747777285414e-07
17.059,-0.05110257680872151,-2.617980636829284e-07
17.06,-0.05749039890981169,-2.632430245942857e-07
17.061,-0.05110257680872151,-2.6469329026024134e-07
17.062,-0.038326932606541124,-2.661494615988023e-07
17.063,-0.01596955525272547,-2.6760481275123513e-07
17.064,-0.009581733151635281,-2.690612880102635e-07
17.065,-0.006387822101090189,-2.70522191036632e-07
17.066,0.0031939110505450944,-2.719841971701221e-07
17.067,0.009581733151635281,-2.734411668276799e-07
17.068,0.01596955525272547,-2.748966928464128e-07
17.069,0.009581733151635281,-2.7635110251450564e-07
17.07,0.0031939110505450944,-2.77805087215638e-07
17.071,0.0,-2.7926256546111935e-07
17.072,-0.038326932606541124,-2.807203121816019e-07
17.073,-0.028745199454905845,-2.821782311055239e-07
17.074,-0.047908665758176414,-2.8363494411246696e-07
17.075,-0.047908665758176414,-2.85084949217832e-07
17.076,-0.04471475470763132,-2.865314746150451e-07
17.077,-0.05110257680872151,-2.879774198065559e-07
17.078,-0.05110257680872151,-2.8942164972404853e-07
17.079,-0.028745199454905845,-2.908630076288203e-07
17.08,-0.012775644202180378,-2.9230322263410764e-07
17.081,0.009581733151635281,-2.937410219544422e-07
17.082,0.02235737735381566,-2.951783523625186e-07
17.083,0.02235737735381566,-2.966217100503672e-07
17.084,0.025551288404360755,-2.9806698223207774e-07
17.085,0.01596955525272547,-2.9951046774626696e-07
17.086,0.019163466303270562,-3.0095340312344644e-07
17.087,0.019163466303270562,-3.023967946738326e-07
17.088,-0.006387822101090189,-3.038384118608796e-07
17.089,-0.03193911050545094,-3.0528058120463483e-07
17.09,-0.0031939110505450944,-3.067199029742727e-07
17.091,-0.038326932606541124,-3.081470643380351e-07
17.092,-0.038326932606541124,-3.0956841590732185e-07
17.093,-0.04152084365708622,-3.1098516714368405e-07
17.094,-0.04152084365708622,-3.1239889666088955e-07
17.095,-0.035133021555996034,-3.1381635777245647e-07
17.096,-0.012775644202180378,-3.1523311397400924e-07
17.097,0.0031939110505450944,-3.166490872750912e-07
17.098,0.0,-3.180631543982722e-07
17.099,0.009581733151635281,-3.194681085943955e-07
17.1,0.01596955525272547,-3.2086869596988805e-07
17.101,0.0,-3.2227125460476975e-07
17.102,0.0031939110505450944,-3.2367307750130674e-07
17.103,0.0,-3.250695627344481e-07
17.104,0.0,-3.2646696103359335e-07
17.105,-0.019163466303270562,-3.278612143787417e-07
17.106,-0.025551288404360755,-3.2925931209495474e-07
17.107,-0.03193911050545094,-3.3068168961030024e-07
17.108,-0.038326932606541124,-3.321147791254626e-07
17.109,-0.035133021555996034,-3.3355425437272387e-07
17.11,-0.04152084365708622,-3.349982188308343e-07
17.111,-0.047908665758176414,-3.3643563939117826e-07
17.112,-0.03193911050545094,-3.3787296739155915e-07
17.113,-0.006387822101090189,-3.3931169236153794e-07
17.114,-0.0031939110505450944,-3.407519305393765e-07
17.115,0.0031939110505450944,-3.4220082069548546e-07
17.116,0.02235737735381566,-3.436538133220378e-07
17.117,0.02235737735381566,-3.4510132353997415e-07
17.118,0.006387822101090189,-3.465484043412991e-07
17.119,0.012775644202180378,-3.4800604150751063e-07
17.12,0.01596955525272547,-3.494620101040335e-07
17.121,0.0031939110505450944,-3.509212466766627e-07
17.122,-0.009581733151635281,-3.5237338949426144e-07
17.123,-0.019163466303270562,-3.537842060305545e-07
17.124,-0.04152084365708622,-3.5517527853175125e-07
17.125,-0.047908665758176414,-3.565616232907286e-07
17.126,-0.04471475470763132,-3.579399231075779e-07
17.127,-0.05110257680872151,-3.593118443884204e-07
17.128,-0.06387822101090188,-3.6068144105245306e-07
17.129,-0.035133021555996034,-3.620431022522221e-07
17.13,-0.028745199454905845,-3.634051702416603e-07
17.131,-0.03193911050545094,-3.6479111325926814e-07
17.132,0.0,-3.6618687366872453e-07
17.133,0.01596955525272547,-3.6758201702167327e-07
17.134,0.01596955525272547,-3.689799115657796e-07
17.135,0.0,-3.70380805560972e-07
17.136,0.009581733151635281,-3.7178112659327434e-07
17.137,0.0,-3.731880997777067e-07
17.138,-0.025551288404360755,-3.7459327912307373e-07
17.139,-0.01596955525272547,-3.7597439441820394e-07
17.14,-0.01596955525272547,-3.7734774446609046e-07
17.141,-0.025551288404360755,-3.787144177468081e-07
17.142,-0.038326932606541124,-3.800806455563423e-07
17.143,-0.04152084365708622,-3.8146845589753045e-07
17.144,-0.04471475470763132,-3.828630261114181e-07
17.145,-0.035133021555996034,-3.8426521588810313e-07
17.146,-0.006387822101090189,-3.8567048945413614e-07
17.147,0.0,-3.8705157802668823e-07
17.148,0.0031939110505450944,-3.884264518222606e-07
17.149,0.0,-3.8982001591566536e-07
17.15,0.0031939110505450944,-3.9122153049968503e-07
17.151,-0.0031939110505450944,-3.9261156250201707e-07
17.152,0.019163466303270562,-3.940154718220288e-07
17.153,0.019163466303270562,-3.9541950334361117e-07
17.154,-0.0031939110505450944,-3.96849455482102e-07
17.155,-0.006387822101090189,-3.983840284904799e-07
17.156,-0.02235737735381566,-3.9997267742775886e-07
17.157,-0.028745199454905845,-4.015904947187385e-07
17.158,-0.028745199454905845,-4.032375767233478e-07
17.159,-0.025551288404360755,-4.0489057176286855e-07
17.16,-0.03193911050545094,-4.0655807861054196e-07
17.161,-0.02235737735381566,-4.0824857253204985e-07
17.162,-0.009581733151635281,-4.0995418187827784e-07
17.163,-0.006387822101090189,-4.116647400674404e-07
17.164,0.012775644202180378,-4.1338543678640787e-07
17.165,0.01596955525272547,-4.1511193986594376e-07
17.166,0.019163466303270562,-4.1684791222723334e-07
17.167,0.01596955525272547,-4.1860659936714507e-07
17.168,0.01596955525272547,-4.2037474219383126e-07
17.169,0.025551288404360755,-4.221553559889783e-07
17.17,0.025551288404360755,-4.239390000120726e-07
17.171,-0.012775644202180378,-4.2569515429818403e-07
17.172,-0.028745199454905845,-4.274428734000989e-07
17.173,-0.025551288404360755,-4.2919167711918446e-07
17.174,-0.05749039890981169,-4.3094098436518183e-07
17.175,-0.05749039890981169,-4.326989112829388e-07
17.176,-0.05749039890981169,-4.344623512713617e-07
17.177,-0.06387822101090188,-4.362274286168749e-07
17.178,-0.05749039890981169,-4.3799733144699293e-07
17.179,-0.035133021555996034,-4.3977714365287875e-07
17.18,-0.019163466303270562,-4.4156348512525323e-07
17.181,-0.0031939110505450944,-4.433574469036484e-07
17.182,0.0,-4.451570781087301e-07
17.183,0.019163466303270562,-4.469557469564022e-07
17.184,0.02235737735381566,-4.4875890570795845e-07
17.185,0.019163466303270562,-4.5056581576796613e-07
17.186,0.02235737735381566,-4.523792540804089e-07
17.187,0.019163466303270562,-4.542106794517563e-07
17.188,0.0,-4.560529214344137e-07
17.189,-0.006387822101090189,-4.5789867785734013e-07
17.19,-0.019163466303270562,-4.5975065217028253e-07
17.191,-0.04152084365708622,-4.6161253208611423e-07
17.192,-0.035133021555996034,-4.6347886645461675e-07
17.193,-0.038326932606541124,-4.653524562173089e-07
17.194,-0.05749039890981169,-4.672278605849834e-07
17.195,-0.04471475470763132,-4.6908729481440847e-07
17.196,-0.0031939110505450944,-4.709414760233588e-07
17.197,0.006387822101090189,-4.7280008805355525e-07
17.198,0.01596955525272547,-4.746594104292741e-07
17.199,0.019163466303270562,-4.765163347750676e-07
17.2,0.006387822101090189,-4.783766382697518e-07
17.201,0.0031939110505450944,-4.802334037377877e-07
17.202,0.009581733151635281,-4.820957867302779e-07
17.203,0.035133021555996034,-4.839891898399734e-07
17.204,0.025551288404360755,-4.858955369017229e-07
17.205,-0.0031939110505450944,-4.878120184064112e-07
17.206,-0.009581733151635281,-4.897331607475197e-07
17.207,-0.025551288404360755,-4.916378753629044e-07
17.208,-0.05110257680872151,-4.935398184040747e-07
17.209,-0.05429648785926659,-4.954388407555815e-07
17.21,-0.038326932606541124,-4.973383545217835e-07
17.211,-0.047908665758176414,-4.992615830293717e-07
17.212,-0.04471475470763132,-5.011930886100107e-07
17.213,-0.028745199454905845,-5.031107192155646e-07
17.214,-0.009581733151635281,-5.050241222120073e-07
17.215,0.0,-5.069511865885863e-07
17.216,0.009581733151635281,-5.088687721941968e-07
17.217,0.009581733151635281,-5.10789200500675e-07
17.218,0.025551288404360755,-5.126891294693131e-07
17.219,0.019163466303270562,-5.144973843557473e-07
17.22,0.009581733151635281,-5.162596667953538e-07
17.221,-0.0031939110505450944,-5.179981939182215e-07
17.222,-0.01596955525272547,-5.197130733273626e-07
17.223,-0.035133021555996034,-5.214259654987885e-07
17.224,-0.06387822101090188,-5.231285528527567e-07
17.225,-0.060684309960356786,-5.248132559460006e-07
17.226,-0.05749039890981169,-5.264868609362649e-07
17.227,-0.04471475470763132,-5.281572960549669e-07
17.228,-0.04152084365708622,-5.298205972160368e-07
17.229,-0.025551288404360755,-5.314815525939721e-07
17.23,-0.006387822101090189,-5.331364255512485e-07
17.231,-0.012775644202180378,-5.347726085485727e-07
17.232,0.0031939110505450944,-5.364028562238669e-07
17.233,0.0,-5.380238719624136e-07
17.234,0.009581733151635281,-5.396450449556397e-07
17.235,0.012775644202180378,-5.412966274267301e-07
17.236,0.012775644202180378,-5.429595790244881e-07
17.237,0.0031939110505450944,-5.446244502639687e-07
17.238,-0.01596955525272547,-5.462916556029399e-07
17.239,-0.025551288404360755,-5.479528136190369e-07
17.24,-0.05110257680872151,-5.496111188835007e-07
17.241,-0.038326932606541124,-5.512703780649915e-07
17.242,-0.04152084365708622,-5.529273757489584e-07
17.243,-0.038326932606541124,-5.54577319114263e-07
17.244,-0.04471475470763132,-5.562233351572885e-07
17.245,-0.028745199454905845,-5.578636696922823e-07
17.246,-0.009581733151635281,-5.595005730262132e-07
