sujeto,condicion,ventana,RMS,MAV,WL,ZC,SSC,WAMP,MNF,MDF,Power
Sujeto1,Moderado,26,0.018325310972966847,0.004940587443517893,14.865860345810777,91,527,345,96.5922778123265,87.5,0.0007255156846378868
Sujeto1,Moderado,27,0.016907083570189003,0.004308876998718417,12.517974566978257,81,496,317,94.92869771742608,80.0,0.000328150923094483
Sujeto1,Moderado,28,0.01362194715328769,0.003564007923001229,10.831036374529198,76,514,279,96.88815348236334,85.5,0.00036294176879622664
Sujeto1,Moderado,29,0.015127327846804112,0.0038104660619359913,12.518324947161684,80,480,301,106.69229734676952,96.0,0.0005531651100893131
Sujeto1,Moderado,30,0.017481715214636546,0.00495380808153141,16.449339327922306,99,550,382,107.74337119144695,97.0,0.0006242415127493455
Sujeto1,Moderado,31,0.015401430126384038,0.004353225277132755,14.154508840282965,87,532,328,113.76686916782346,104.0,0.0005041301979400655
Sujeto1,Moderado,32,0.014694131931224222,0.003982184022790606,12.720568328892938,84,486,329,103.56989195249908,93.5,0.00030834974766066415
Sujeto1,Moderado,33,0.014735674463823378,0.0038385713146735197,11.253201139848425,70,503,300,92.09581888387625,85.5,0.0004662268153436584
Sujeto1,Moderado,34,0.017405095794388897,0.004069696534537051,11.374980458067274,59,492,266,92.17579526710813,83.5,0.000752392735662627
Sujeto1,Moderado,35,0.019772196532282613,0.0050675256552787365,14.464557932948958,75,529,342,91.58308113551566,83.5,0.0007120196050597458
Sujeto1,Moderado,36,0.014280124164126096,0.0029917270399975808,8.597794067648957,46,325,219,91.38201384442745,86.5,0.0004227657804186118
Sujeto1,Moderado,37,0.012514404130846384,0.002416921788151878,6.684895778256907,37,286,170,94.47668118635077,88.5,0.00031892731086005
Sujeto1,Moderado,38,0.018159105737387618,0.004735289113790045,12.897106961516775,72,532,329,84.32488768902269,75.5,0.0006203709008562777
Sujeto1,Moderado,39,0.01638575907506191,0.0045022457739228505,10.929190076035752,61,525,278,77.73099783304507,68.5,0.0006264999287061644
Sujeto1,Moderado,40,0.013382999181893427,0.003482248029024234,8.209659282824354,47,405,211,74.24860381852858,63.0,0.00041989973882013826
Sujeto1,Moderado,41,0.012471804081647367,0.002678772799572904,8.084596887792083,53,359,207,99.81708724643407,84.5,0.0002781319344087473
Sujeto1,Moderado,42,0.013611291655436088,0.0034725865722447964,10.632187867322056,75,448,287,96.96535666827691,88.0,0.0003979595568084689
Sujeto1,Moderado,43,0.014016706834710879,0.0036940227171728067,9.991655626437359,69,441,278,85.78569797894785,75.5,0.00044266061173652574
Sujeto1,Moderado,44,0.014975710626787727,0.003509412566456413,8.916165812303664,58,434,235,80.00104333268449,75.0,0.000563907186518072
Sujeto1,Moderado,45,0.023823050328038612,0.007733031592988922,22.260065225938718,130,642,556,94.30925029671748,84.5,0.0010190355175026475
Sujeto1,Moderado,46,0.02709728415269466,0.01065231485312806,30.793940350949278,181,788,744,91.02473943163291,80.0,0.0016409223950994416
Sujeto1,Moderado,47,0.02163891075121807,0.007715809744874731,21.784253457234907,135,752,540,95.21500714168477,87.0,0.0009590112498310791
Sujeto1,Moderado,48,0.022356253953135907,0.006963726285100847,19.68423125719918,112,695,493,87.9345969144689,81.5,0.0008954684352223654
Sujeto1,Moderado,49,0.020472136690979126,0.005699772232057789,15.651126405270553,85,531,390,81.34056858750098,67.5,0.000987220999704653
Sujeto1,Moderado,50,0.018168914448547412,0.004803494369059074,12.862999314668816,68,460,329,85.63455475619584,79.0,0.00037788471702309464
Sujeto1,Moderado,51,0.017759041472568685,0.004751294366026809,12.635616009288684,71,530,318,89.18526495926946,78.5,0.0006547994715466226
Sujeto3,Intenso,1,0.02611864509536785,0.007706116580738591,23.974768235764316,127,606,500,98.43566446376374,85.0,0.001583796422340562
Sujeto3,Intenso,2,0.022924891767739902,0.006881136505395442,20.258084414949305,121,622,478,102.74048479733827,88.5,0.0006460576072534362
Sujeto3,Intenso,3,0.021908651900132727,0.008741311662113567,21.71044550212362,152,679,645,76.37311474654551,61.0,0.0009394930908737986
Sujeto3,Intenso,4,0.0249324020566951,0.009732472406095115,21.80726169842376,139,631,674,66.76620367999573,60.0,0.00140553748288413
Sujeto3,Intenso,5,0.017324411996226877,0.004162075395872351,8.628477969263681,48,292,255,56.44640268379437,59.0,0.0005772551678898301
Sujeto3,Intenso,6,0.013008587119989975,0.001576259554326568,4.211030072819818,17,138,92,80.56285780096043,75.0,0.00012889724615993073
Sujeto3,Intenso,7,0.013576697566794084,0.00292187125504217,7.351519895774922,42,377,183,95.7080605633387,80.5,0.0003171601371778707
Sujeto3,Intenso,8,0.012651749806398393,0.003787799055229867,10.129387348683986,73,559,292,85.85803085785993,74.0,0.0003100759627145408
Sujeto3,Intenso,9,0.011351845718710332,0.002663637233554304,8.040004423047513,62,418,232,101.65711488656213,85.5,0.00024052802628197627
Sujeto3,Intenso,10,0.008321216434630444,0.0013765612511514708,4.098343809230417,34,239,109,97.01651037101476,80.0,5.341253645669861e-05
Sujeto3,Intenso,11,0.013729707063931541,0.0022505780253757944,6.348090012153197,35,295,140,90.28942976655199,80.5,0.0003471796550705356
Sujeto3,Intenso,12,0.01370791281737973,0.0023072434169465806,7.192063791268738,43,321,166,94.61631558889366,82.0,0.0004812714206614992
Sujeto3,Intenso,13,0.013585057977855402,0.00290668282540732,8.01349045526622,59,370,223,79.10486273425764,64.5,0.00044073331734497594
Sujeto3,Intenso,14,0.017205168519870827,0.005000862685246641,14.34963008798573,107,587,399,92.24126999519588,76.5,0.0006370520461217277
Sujeto3,Intenso,15,0.018541806074304217,0.005827380914314537,16.91023514089065,112,649,440,94.39413195735688,82.0,0.0006980602434865632
Sujeto3,Intenso,16,0.019052511742184877,0.005977908668186458,16.764273442296453,114,615,450,92.15436919876976,79.5,0.0007502648760348026
Sujeto3,Intenso,17,0.013879024194154025,0.00391134836566463,11.11121652171398,91,509,316,89.57874201523634,75.0,0.0004477621033635885
Sujeto3,Intenso,18,0.010293289513075038,0.0022027468975926792,6.6052454529719,51,385,151,99.54577442195821,89.5,0.00021574896564001886
Sujeto3,Intenso,19,0.016683357038441187,0.004531754391491379,13.065104040224451,90,462,334,100.1826793769886,88.0,0.0005995475283380348
Sujeto3,Intenso,20,0.020268196505302292,0.00660525924559947,18.54019021916224,118,575,482,87.38508940490767,77.0,0.000784495387183068
Sujeto3,Intenso,21,0.021030062602665035,0.006817480288232298,20.52889310408081,139,683,528,89.21442693858978,77.0,0.000967864421065634
Sujeto3,Intenso,22,0.019465969519848306,0.006264018448843197,19.32697401663342,142,776,530,101.60834795353612,90.5,0.0005863533795361268
Sujeto3,Intenso,23,0.017780788979951032,0.005416677716653486,15.63288254748073,109,645,426,95.15928985496774,75.5,0.0008083839156799461
Sujeto3,Intenso,24,0.013020142822322939,0.00263398914873607,7.05958325564058,46,250,182,105.19786502311038,87.0,0.00023324855185171553
Sujeto3,Intenso,25,0.009580385947399872,0.0014971242707757754,3.5953238539970664,21,164,88,84.46710025873206,74.5,0.00018666155494971058
Sujeto3,Intenso,26,0.014807502819759415,0.0025779366853785632,5.9632368675276854,28,228,128,84.92680978769079,78.5,0.00023624905318249517
Sujeto3,Intenso,27,0.019659910785824058,0.005166930698588791,16.26105345963085,110,510,407,95.80432180422405,73.5,0.0008206842347715009
Sujeto3,Intenso,28,0.025118010567695692,0.009368241496490234,30.283506143850303,216,848,792,98.68478514912194,82.0,0.0011065737614831825
Sujeto3,Intenso,29,0.02662082908348589,0.009949277471684403,31.698092011541377,226,862,824,99.10320018099661,81.5,0.0015643827739365292
Sujeto3,Intenso,30,0.024872841859656287,0.008385420951260127,25.507666678480238,183,827,637,93.76474644406237,78.0,0.0011726071015478127
Sujeto3,Intenso,31,0.019028738379911994,0.00519323646075599,15.085057271228361,110,642,355,83.7907688882747,66.0,0.000780376829111982
Sujeto3,Intenso,32,0.011355708136430933,0.002500948088599661,9.048207309854432,76,470,223,117.82963072479146,95.5,0.00026482562934834725
Sujeto3,Intenso,33,0.010434351053966976,0.0027898682172980017,9.179717784146721,83,480,252,113.20481793574184,99.0,0.00014495408129053947
Sujeto3,Intenso,34,0.010707202636508411,0.0029513866161199904,8.082694590330384,64,470,228,94.7611157691094,87.5,0.0002679561130648043
Sujeto3,Intenso,35,0.012733561497002594,0.002682774138682694,7.102757433778854,44,383,189,83.94547683949628,73.5,0.0003208676411193713
Sujeto3,Intenso,36,0.010361254374693702,0.0014760196739712907,3.9204798228892224,25,186,102,89.26180593871555,65.5,6.373299812136044e-05
Sujeto3,Intenso,37,0.00335902984522103,0.0004015670154402718,1.1437284211941021,9,117,33,92.2472697753154,88.5,3.297432078578413e-05
Sujeto3,Intenso,38,0.008407376572152283,0.0014454865575504914,4.217993049251886,33,277,125,111.11543664394185,99.0,5.175241393390966e-05
Sujeto3,Intenso,39,0.009389289225909097,0.0018006025054922209,5.5693644331482925,45,295,168,91.31426780590344,72.0,0.00019096296975211125
Sujeto3,Intenso,40,0.007906760287410218,0.0014284699834081007,4.859915005644185,43,234,149,100.06224238353252,90.5,0.0001368621761024686
Sujeto3,Intenso,41,0.011989793961873147,0.0024339102661024626,6.5855156700008735,48,342,177,87.92781587589924,74.0,0.0002455236552954009
Sujeto3,Intenso,42,0.013121699334593343,0.0030307469550232852,8.195754690524279,54,436,207,98.07412307552755,78.0,0.00025949104379551175
Sujeto3,Intenso,43,0.012446365085801409,0.0023580140344864483,6.296498683041527,38,328,161,115.0917091347115,99.0,0.00014156735416328843
Sujeto3,Intenso,44,0.016155068092965057,0.0035270747527157767,9.770631841472127,62,402,232,92.95803076865363,74.5,0.0004926960790937237
Sujeto3,Intenso,45,0.02039553260271602,0.005730346917194656,16.507080499988923,103,557,405,90.76291369843763,82.0,0.0011184863650586007
Sujeto3,Intenso,46,0.017706388514922584,0.004616534438658865,13.248439395847138,80,489,345,91.6186646950007,83.0,0.0005818121352889733
Sujeto3,Intenso,47,0.015106748411005467,0.004138820279477871,11.733071392560532,85,524,335,84.95895527655564,71.5,0.00048603778896804366
Sujeto3,Intenso,48,0.01668453736426354,0.005157165328777494,14.269172702858242,99,612,398,88.13471786523465,75.5,0.00047550589015571377
Sujeto3,Intenso,49,0.0128216790804759,0.003649726237083804,10.237925018081587,65,513,269,96.57820096801686,83.0,0.00030221787321520915
Sujeto3,Intenso,50,0.01589181396161664,0.004895215764452335,14.820436179202638,104,597,375,95.32093038908073,83.5,0.0003632723098673279
Sujeto3,Intenso,51,0.029509356657168438,0.012460430593002137,43.143511308545996,304,1001,1020,108.46412729461255,90.0,0.0018832007910023778
Sujeto3,Intenso,52,0.03229594038335398,0.013734739695886442,47.54806739421163,323,1112,1115,111.4581000988237,92.5,0.0022214996854217125
Sujeto3,Intenso,53,0.020505882922792665,0.006340025903483224,21.558753958464553,169,823,549,107.76408251323853,87.5,0.0006144457098803337
Sujeto3,Intenso,54,0.012881400987814502,0.003650521775856374,14.157052841433398,144,717,382,111.01843888558462,89.0,0.0004162953316541124
Sujeto3,Intenso,55,0.02016607574791263,0.0060876064445433455,20.77011062287471,156,716,493,102.28881070455307,84.0,0.0007118226089354261
Sujeto3,Intenso,56,0.028324369291530607,0.009860735382096067,29.77449984952945,177,708,667,96.77263360371855,81.5,0.001805469159607082
Sujeto3,Intenso,57,0.026149408247447502,0.008501031130856039,25.400683231648756,146,648,586,97.07304832937116,76.5,0.0013177429668556736
Sujeto3,Intenso,58,0.019356230864321717,0.005461170115895554,16.719019809129776,97,521,409,99.05990027001494,82.5,0.0007182684421694905
Sujeto3,Intenso,59,0.016710668414834533,0.004037877075671263,11.691379552010613,67,416,287,91.6424775858407,80.0,0.0006782644213365657
Sujeto4,Moderado,1,0.01213675911355286,0.0032503118156590916,15.034100472415432,138,674,360,169.82720424280365,147.0,0.00030554016604869387
Sujeto4,Moderado,2,0.01399846999825356,0.00406756810958169,20.17305159121474,184,816,473,180.0073957699194,161.0,0.0003800110003648071
Sujeto4,Moderado,3,0.013925526170483567,0.003907716403442829,20.647816000298437,202,827,474,186.51660662091268,167.5,0.00031319172869640095
Sujeto4,Moderado,4,0.013290795518155535,0.003373610006592432,17.927181272519604,180,779,419,185.18634614672055,157.0,0.000438787519426957
Sujeto4,Moderado,5,0.01397560477407946,0.003527344920882687,18.53219903891631,175,769,402,190.18991550703066,177.0,0.0003961867094879992
Sujeto4,Moderado,6,0.013667647702969894,0.003635937014355248,18.861898010466696,176,721,392,183.11710589096575,171.0,0.0004170717394324381
Sujeto4,Moderado,7,0.015117137849117822,0.004471727862625941,23.587189022088968,222,809,511,191.99932661347853,170.5,0.00048214614413603544
Sujeto4,Moderado,8,0.019670620416145902,0.006297554291251714,32.92259378828091,285,974,701,182.1430001506346,165.5,0.0007235794128513702
Sujeto4,Moderado,9,0.01638369317050663,0.004248688957561587,20.778925319436308,166,646,443,160.2870521546719,137.5,0.0006734468782343336
Sujeto4,Moderado,10,0.012630823541454677,0.0029489178461401936,15.0101995868389,133,533,337,178.32510817273354,158.0,0.0003480846422136144
Sujeto4,Moderado,11,0.012169203732481341,0.0027146604269845157,14.806361053422913,137,553,329,195.6753540670805,184.0,0.00017992760188380265
Sujeto4,Moderado,12,0.007997813778739761,0.0014434391069909304,8.13500243378586,85,431,185,206.71443603666955,189.5,0.0001420565991495038
Sujeto4,Moderado,13,0.010504613172757223,0.0023092554255461184,12.140993818752088,116,607,264,193.0379091380064,182.5,0.00024758419873184643
Sujeto4,Moderado,14,0.01475363667427849,0.003661070709500748,17.07305843980743,140,660,345,164.96259271901644,148.0,0.00047602558334511715
Sujeto4,Moderado,15,0.016524355049018526,0.004402403015726024,20.524099993497817,164,674,427,157.8315697908564,136.0,0.0006282261515579857
Sujeto4,Moderado,16,0.013537497000063325,0.003368577380453732,16.40764452500315,149,613,389,171.45032660912045,147.0,0.00030571807307707175
Sujeto4,Moderado,17,0.009864377446582667,0.002225864650602002,9.715452897186832,102,448,258,144.4493077870838,119.5,0.00023893670688224355
Sujeto4,Moderado,18,0.009058852740081788,0.001963342066694467,8.710081115928269,84,470,208,147.68204939240738,138.0,0.00017206268143523583
Sujeto4,Moderado,19,0.012156030327025535,0.003273042697176742,16.27390153454542,150,671,374,185.82852038765904,166.0,0.000348025310383595
Sujeto4,Moderado,20,0.012284281900456691,0.0033301683892293177,17.531849954674293,166,680,400,184.70823671757975,166.5,0.00029972327976868554
Sujeto4,Moderado,21,0.0092287705074221,0.0019720165057958,11.367068799124713,120,484,275,206.73909104785932,198.0,0.00017190622201943565
Sujeto4,Moderado,22,0.009671280199500372,0.0019285598561165952,11.123188118956357,108,411,253,193.0224782781876,174.5,0.00017217037887756016
Sujeto4,Moderado,23,0.014128815260504846,0.0028650012613266763,15.894312301930348,131,544,307,191.90385273434546,168.0,0.000435941257946875
Sujeto4,Moderado,24,0.01536393916919727,0.00340082586329969,17.744498522331313,148,654,362,182.76125180438277,156.0,0.0005448958281422635
Sujeto4,Moderado,25,0.014473447112084209,0.0037999237120741897,19.660455824129592,188,850,459,174.40237593426187,149.5,0.0004949035913904223
Sujeto4,Moderado,26,0.014453638524751095,0.003594487956237579,19.448937043448304,187,791,433,186.9118530538071,177.0,0.00048645029798301417
Sujeto4,Moderado,27,0.012944385518058679,0.0028016963105183456,14.22515924974861,122,558,296,177.39342375394665,165.0,0.00029219758165031684
Sujeto4,Moderado,28,0.014149175529334835,0.0038043631611999994,19.208587049677952,173,711,428,175.81247220813844,160.5,0.00038509878957804504
Sujeto4,Moderado,29,0.01534956102573683,0.004123717632680252,21.38149649041885,187,702,452,172.84857578313145,162.5,0.0005297818173727537
Sujeto4,Moderado,30,0.013517469372879154,0.003057912071480555,16.15942701856137,143,565,343,169.47574860520197,158.0,0.00036875832437633835
Sujeto4,Moderado,31,0.013709608549103018,0.0032904027548318303,18.982750056603297,174,661,398,194.34279841251518,182.0,0.0003793790026772787
Sujeto4,Moderado,32,0.014665520289161358,0.003938466530333299,22.2976273318525,201,803,453,199.23762032388407,189.5,0.00044661850509475863
Sujeto4,Moderado,33,0.011867289562224827,0.003108357095623533,17.293024561397637,166,720,366,222.42389164178158,213.5,0.0002422243070583204
Sujeto4,Moderado,34,0.013160872495217772,0.003219609158815511,17.639572387778564,161,623,367,198.40393639663705,185.5,0.0002919235646818658
Sujeto4,Moderado,35,0.020568594668813615,0.006013325417686178,33.881976857437735,261,770,610,191.01723795098275,181.5,0.0006823078966358782
Sujeto4,Moderado,36,0.027813003088748383,0.010101879858147072,52.80657907846316,363,1015,885,186.52567307019345,172.5,0.0020019961575927134
Sujeto4,Moderado,37,0.028286399951264227,0.010435764429649498,54.176698276413646,369,1072,901,193.3197396689691,174.0,0.0015740757665163414
Sujeto4,Moderado,38,0.02812547422191684,0.009863562717016683,52.880306147259034,366,1066,885,191.70143029304964,172.0,0.0017298877992210349
Sujeto4,Moderado,39,0.026224579385052047,0.008284513591966846,42.447069958717755,289,924,721,187.04335272300457,165.5,0.0015165669184582908
Sujeto4,Moderado,40,0.015241736408844877,0.00319079611967292,16.32470418218322,120,510,298,186.1126850565504,168.0,0.00039137318734626484
Sujeto4,Moderado,41,0.0068334237605382426,0.0008798522512002897,4.603751850941359,41,231,96,179.89200530380086,180.0,0.00011876405525772704
Sujeto4,Moderado,42,0.00834509136421036,0.0009982963711573426,4.537669495316451,31,166,88,154.55857484488735,143.0,7.563971606996234e-05
Sujeto4,Moderado,43,0.008316112256059997,0.0012188359125978327,6.1292820228493845,44,238,120,195.85716828505213,190.0,0.00016078375374928132
Sujeto4,Moderado,44,0.00891835732300491,0.0016570510709311601,9.036235894391115,81,430,194,190.25482343390402,179.5,0.00016810730672568123
Sujeto4,Moderado,45,0.007337318554988729,0.0011413913036229574,6.262736057527393,62,355,146,205.18635367816427,192.5,6.968734465202765e-05
Sujeto4,Moderado,46,0.008367803472271972,0.0013680564431193382,7.71177549043378,67,389,150,204.53683686030513,186.0,0.00015169581728951374
Sujeto4,Moderado,47,0.009744936808529345,0.0019036642626518645,10.197832856812635,97,507,227,173.74967414795972,130.0,0.0001530028671830528
Sujeto4,Moderado,48,0.015379801016151358,0.003734648543778118,21.030086364183724,187,649,436,192.9079737362204,167.5,0.0004897726897657454
Sujeto3,Reposo,1,0.0010097933126576532,8.26134280759636e-05,0.05184461144111832,0,66,0,1.8948769439484794,0.0,4.96310009631809e-09
Sujeto3,Reposo,2,0.00044569635880779216,0.00010310832516790045,0.08959148017881613,0,106,0,26.705525630318977,25.5,2.7348607608582006e-07
Sujeto3,Reposo,3,0.00048103704957118843,0.00014450736668693978,0.11810157460482507,0,200,0,25.40120319150094,24.5,6.039826526649332e-07
Sujeto3,Reposo,4,0.00018290672032282766,4.567045232661983e-05,0.03020417979225828,0,144,0,23.120323143625576,22.0,6.144405547367627e-08
Sujeto3,Reposo,5,2.6662818685379397e-05,5.007492361059087e-06,0.0017775716241701955,0,52,0,12.219428533247982,12.0,2.940828541156963e-10
Sujeto3,Reposo,6,2.7316399716842206e-06,8.526002620283606e-07,8.598707207561719e-05,0,30,0,3.1358405228423383,3.0,2.3611675904678593e-11
Sujeto3,Reposo,7,4.760743927408434e-06,7.874169995883326e-07,0.0002983750642321781,0,37,0,12.465252428295225,12.0,5.065354869238036e-11
Sujeto3,Reposo,8,4.786862807144303e-06,8.880415452102752e-07,0.00031412484600110163,0,44,0,11.149355723496855,11.0,7.922610214596333e-13
Sujeto3,Reposo,9,0.010684103063267275,0.001378869485912888,2.6345107287828133,10,112,72,61.81163227792868,61.0,0.00030807953113552147
Sujeto3,Reposo,10,0.010685374833953824,0.0014025055209741218,2.654431371629298,10,171,72,59.42561628441983,60.5,1.5317726922890892e-05
Sujeto3,Reposo,11,0.006115237886645294,0.001107896058937632,1.230196839489805,3,177,22,43.02367170137587,39.5,0.00011362489515303874
Sujeto3,Reposo,12,0.016368063725465846,0.0019617631514106614,3.7730051840832273,9,191,46,109.02769856208573,97.0,0.0007697777616505451
Sujeto3,Reposo,13,0.03463826215877282,0.00454343218514604,11.757914334244159,25,152,133,84.60531153226954,75.5,0.002902574522334924
Sujeto3,Reposo,14,0.031133021968090455,0.003670373905595412,9.196622032512186,19,96,109,77.74770073199521,71.0,8.070438754444686e-05
Sujeto3,Reposo,15,2.0113454651661112e-05,4.6339980817973385e-06,0.0014622902613747088,0,49,0,12.22467764341783,11.5,1.2597622749969232e-09
Sujeto3,Reposo,16,2.463129059096457e-06,4.055090174210899e-07,0.00014870715993949422,0,30,0,0.7740865403723284,0.5,3.232230104482145e-14
Sujeto3,Reposo,17,2.1002465655643903e-05,4.583885869951983e-06,0.001944272928764079,0,59,0,12.714871599409554,12.0,1.5905486702199846e-10
Sujeto3,Reposo,18,2.0858247106590983e-05,4.275976564521669e-06,0.0017997423192313068,0,48,0,12.724101664557903,12.0,1.3114826692333028e-09
Sujeto3,Reposo,19,8.604533181016602e-08,7.150313717417382e-08,1.1099912838653109e-06,0,8,0,0.5122049745102886,0.5,9.316166635805468e-15
Sujeto3,Reposo,20,1.7277441169535144e-07,1.3535473473673623e-07,2.1065518384469406e-06,0,8,0,0.47520839729727754,0.5,5.364251797834427e-14
Sujeto3,Reposo,21,1.2314161025395823e-05,1.9377266892541754e-06,0.0007689003050405,0,31,0,12.467541912198065,12.0,3.4499636510716253e-10
Sujeto3,Reposo,22,1.2837328872527729e-05,2.3184086766962236e-06,0.0008649359158286355,0,52,0,11.621532233283904,11.5,5.880857299528758e-12
Sujeto3,Reposo,23,8.465668617863906e-06,1.907025119018489e-06,0.0006045014775390252,0,61,0,6.23286534991462,6.0,9.153705332017235e-11
Sujeto3,Reposo,24,0.00024819017668307623,3.943849250699996e-05,0.033731828196761696,0,90,0,28.554842200057962,28.5,1.0862290810870403e-07
Sujeto3,Reposo,25,0.0002664894442843544,5.358226914797484e-05,0.04561486562737535,0,124,0,24.529459997173788,23.5,2.458556122679734e-08
Sujeto3,Reposo,26,9.734856535820104e-05,1.558157748879426e-05,0.012405555677419487,0,84,0,24.413705458591558,23.5,5.955637480919567e-09
Sujeto3,Reposo,27,3.570841297158131e-05,3.754801786616612e-06,0.0031382103291742614,0,46,0,24.96153853892881,24.0,3.4251411060320024e-09
Sujeto3,Reposo,28,3.571260133545514e-05,3.88794545050904e-06,0.003148876371041342,0,48,0,24.994485010596186,24.0,2.950339699764546e-09
Sujeto3,Reposo,29,1.0644625713434193e-06,3.780803200696703e-07,3.400375262416031e-05,0,26,0,3.0617809807689653,3.0,2.1571177380996073e-12
Sujeto3,Reposo,30,9.132385263440262e-07,2.446692856870128e-07,2.326781943085184e-05,0,9,0,1.2587429845370608,0.5,3.173586520399309e-14
Sujeto3,Reposo,31,3.5225398737039195e-08,2.828257489115889e-08,4.6540981490365207e-07,0,7,0,0.4482735313624729,0.5,1.8681019627880977e-15
Sujeto3,Reposo,32,5.3518452064808945e-05,1.0157405752839915e-05,0.0051415178665425686,0,34,0,17.636220530356415,14.0,1.00885831865884e-09
Sujeto3,Reposo,33,5.8369297533231684e-05,1.3041753059835489e-05,0.007233120012120739,0,61,0,17.720390277240345,14.0,1.0276487548406807e-08
Sujeto3,Reposo,34,0.0001836479907697492,2.8203679535260185e-05,0.02341412664664456,0,91,0,24.992982489529684,24.0,6.942375730462999e-08
Sujeto3,Reposo,35,0.00018574935070735183,2.913520166856179e-05,0.02451476734724602,0,89,0,24.961970972421923,24.0,7.958504764946376e-08
Sujeto3,Reposo,36,3.6327513419209694e-05,4.147821140801863e-06,0.003233558626026719,0,55,0,24.950037482223053,24.0,3.6406597713897335e-09
Sujeto3,Reposo,37,6.157844092105477e-05,8.877171946828776e-06,0.006169643647614292,0,76,0,24.989114769790262,24.0,3.84242898996817e-09
Sujeto3,Reposo,38,0.00012466063885058226,3.167992098665205e-05,0.02355561048010251,0,161,0,24.248132792151274,23.5,3.5164641590652994e-08
Sujeto3,Reposo,39,0.00013348917047387523,3.66651531562935e-05,0.02704787812422982,0,166,0,20.661139668895608,19.5,6.682194220130785e-09
Sujeto3,Reposo,40,7.794886391224565e-05,1.385884326055855e-05,0.009788500537411355,0,77,0,22.482183260335038,21.0,1.1249048662746926e-08
Sujeto3,Reposo,41,2.395464055867683e-06,3.2492510065694965e-07,0.00010588686769061662,0,22,0,0.8101781339626094,0.0,1.4285508931431373e-14
Sujeto3,Reposo,42,2.4774861386631548e-08,2.116914122558074e-08,3.1691263451435956e-07,0,5,0,0.4673238978232673,0.5,7.520884408599543e-16
Sujeto3,Reposo,43,0.00019244127435615055,2.363597291100447e-05,0.01809038616370804,0,51,0,25.025081323320855,23.5,9.469001227834531e-08
Sujeto3,Reposo,44,0.0001924414869803036,2.3695539866813867e-05,0.01810020269471031,0,61,0,25.090485297615473,23.5,8.729648871439399e-08
Sujeto3,Reposo,45,1.1201068236304892e-05,2.7675842890219967e-06,0.0006071248593202065,0,59,0,6.355263933418973,6.0,2.847063952775457e-10
Sujeto3,Reposo,46,2.273170847443965e-05,5.206296332663376e-06,0.0024864683870091226,0,83,0,20.88755131654527,20.5,1.1049733225142035e-10
Sujeto3,Reposo,47,2.126847011092368e-05,4.176231618767469e-06,0.0022349636745632173,0,67,0,22.57802864626947,22.5,1.2793052967070638e-09
Sujeto3,Reposo,48,6.79494976050069e-05,1.2396876445038496e-05,0.007529223367325364,0,85,0,22.606503576461417,22.0,1.4723559073947882e-08
Sujeto3,Reposo,49,0.00012541833234134414,2.3378185126825316e-05,0.01682894018285691,0,104,0,22.448785895057185,21.5,9.3035606293036e-09
Sujeto2,Reposo,1,0.00030882574229816015,3.0060384061196105e-05,0.06344187576457473,2,65,2,194.59146132849907,190.5,3.623149964058813e-08
Sujeto2,Reposo,2,0.0005187825536059305,3.371303043850211e-05,0.16032497703884693,5,84,7,182.76689044464473,172.5,4.0759398341328056e-07
Sujeto2,Reposo,3,0.00045952145724256435,2.7296203431113898e-05,0.12634101707659956,3,113,5,167.8841225526079,158.5,7.015992719723131e-07
Sujeto2,Reposo,4,0.00010740465683985375,5.832914830010643e-06,0.02353763120525177,0,86,0,194.30454437151337,190.5,1.592938015894933e-08
Sujeto2,Reposo,5,7.2318902061075135e-06,2.124273379504532e-06,0.0004560308405901718,0,59,0,6.731484900134546,6.0,1.5847079881043665e-10
Sujeto2,Reposo,6,7.2163025982956655e-06,1.942034329029166e-06,0.00043936050252103284,0,36,0,7.831147002806328,7.0,2.234739094314847e-11
Sujeto2,Reposo,7,3.8191321691117836e-05,4.2397970912309674e-06,0.003400950243273897,0,36,0,25.022973858082757,24.0,1.9888361168949745e-09
Sujeto2,Reposo,8,0.0013118899306353686,0.00010078150859639161,0.4128420164665949,7,88,14,156.95914959998194,138.5,5.395919209086284e-06
Sujeto2,Reposo,9,0.0013113339068217768,9.657798229222062e-05,0.40944157598266595,7,74,14,161.98519427060668,158.0,7.583247054305484e-07
Sujeto2,Reposo,10,0.0008946779055887656,7.809306267485956e-05,0.3697851808145962,7,106,13,166.7097691850751,160.5,1.059675778342108e-06
Sujeto2,Reposo,11,0.0008946779068268927,7.811028008535882e-05,0.3697857790362207,7,95,13,181.4920520046733,175.0,1.942878071349982e-06
Sujeto2,Reposo,12,5.3911356430791315e-08,3.9867340789153186e-08,9.20897813803887e-07,0,11,0,0.5950398290351925,0.5,2.4280856032226707e-15
Sujeto2,Reposo,13,5.133924300149128e-06,1.0822546130754137e-06,0.00022690450044786747,0,38,0,6.2785277335838705,6.0,2.2779653485820723e-11
Sujeto2,Reposo,14,5.133889079304409e-06,1.0736435622043615e-06,0.00022677986154215525,0,39,0,6.249846676239579,6.0,8.68296333133009e-11
Sujeto2,Reposo,15,3.613182563574272e-08,2.5461665826561904e-08,4.202335905255508e-07,0,7,0,0.45317625352989105,0.5,2.199572316657777e-15
