sujeto,condicion,ventana,RMS,MAV,WL,ZC,SSC,WAMP,MNF,MDF,Power
Sujeto1,Intenso,3,0.004984816469531476,0.0007624110467292596,1.4734907497897058,7,169,45,61.42933276897991,53.0,4.6609815649622944e-05
Sujeto1,Intenso,4,0.004862452217542765,0.0005913804707457626,1.2839829793678172,7,99,45,70.46829484345442,60.5,5.782745848063136e-05
Sujeto1,Intenso,5,2.1188587352845418e-05,6.778610767619024e-06,0.0006691313018000802,0,27,0,3.1041652895518848,3.0,8.838234836058301e-10
Sujeto1,Intenso,6,4.735493488263571e-07,3.3108226571266333e-07,5.182221012194727e-06,0,8,0,0.45398206376372263,0.5,3.83975032222532e-13
Sujeto1,Intenso,7,0.0008736515150603901,6.442068180002678e-05,0.10660397897133649,0,25,0,49.91449405411715,48.0,1.924017085210021e-06
Sujeto1,Intenso,8,0.004210458863821945,0.00042152323485468755,1.6242214077220656,8,116,25,171.80529882663438,171.0,5.426975313974556e-05
Sujeto1,Intenso,9,0.00779205849414633,0.0013299493782950912,3.0493907298561567,15,222,68,74.01145114763841,54.5,9.934493801533732e-05
Sujeto1,Intenso,10,0.007224875922907966,0.0010838512376259478,2.2288769471546295,11,155,53,85.88915092226226,56.5,0.00011149103482267651
Sujeto1,Intenso,11,0.002971690858390511,0.0001568614886347296,0.7726812206148946,4,51,10,203.3484603463957,185.0,2.449462987623895e-05
Sujeto1,Intenso,12,0.000917140862966506,0.00011797750200626022,0.2164124664048025,0,71,0,53.605587452897495,49.0,1.3263223470798347e-06
Sujeto1,Intenso,13,0.004786972040454957,0.0004338657741959105,1.6462623334980178,9,98,35,113.80447413966876,103.0,2.567600447432639e-05
Sujeto1,Intenso,14,0.006080527436941218,0.0009163208244983517,2.4877441162876863,18,149,67,103.09074520884964,96.0,0.0001020096438820607
Sujeto1,Intenso,15,0.00644907748155494,0.0011440904904271773,2.3936011263319386,19,175,68,76.03005426115162,63.5,4.352729195759933e-05
Sujeto1,Intenso,16,0.006195092411265643,0.0009075048962982472,2.5924807791554088,18,202,55,113.59526138207755,88.0,0.00010548911402065578
Sujeto1,Intenso,17,0.0062278114776957855,0.001032974087542322,2.2849724414942925,12,233,52,66.65287780708466,49.5,9.820518456577022e-05
Sujeto1,Intenso,18,0.008182122072045736,0.0013843864917246007,2.213961514868883,9,178,70,49.807202097685,47.5,6.492226187243865e-05
Sujeto1,Intenso,19,0.008733707694855333,0.0016905309499590125,3.767956191826284,24,226,108,72.1861909363302,52.5,0.00019109667910804568
Sujeto1,Intenso,20,0.01660386842043576,0.004083862553609947,15.847426460140943,113,462,345,126.35978866798123,96.0,0.0002974810516818011
Sujeto1,Intenso,21,0.019556352801174837,0.005389543013746501,21.808624923979373,160,548,490,140.5053998066437,123.5,0.000697252746681019
Sujeto1,Intenso,22,0.013023544288963745,0.003091748256798521,10.551136624920153,80,370,270,109.93768319418902,97.5,0.0004903898918332343
Sujeto1,Intenso,23,0.010571373425446229,0.002641999665397573,6.3303260422594,39,336,193,84.8476133758772,73.5,0.00024228896640602008
Sujeto1,Intenso,24,0.011310232696817095,0.0030027631427420745,7.908027548067008,59,419,249,73.96486748395142,62.0,0.00025242410423742187
Sujeto1,Intenso,25,0.010417225574739904,0.0026505479282203184,6.989258870969644,57,407,204,77.5423244452128,63.0,0.00018971342386418972
Sujeto1,Intenso,26,0.012281672733938109,0.003756184965635336,9.824601094784471,66,485,255,97.27386781297497,79.5,0.0003289081043350838
Sujeto1,Intenso,27,0.013706205343397919,0.0039584352621672815,10.538943773266013,70,486,271,88.41214378266115,77.5,0.0004650121323745466
Sujeto1,Intenso,28,0.013339220320186848,0.003164178179166835,7.224418511576858,42,361,196,77.9121505995427,72.5,0.000349577635668946
Sujeto1,Intenso,29,0.011460583497122766,0.0027195813081728774,6.562443002519743,48,358,186,81.04653830346479,61.0,0.0002124688323690847
Sujeto1,Intenso,30,0.010695059029081534,0.0026065644957578072,6.600641023310237,54,334,191,74.07950608041394,59.0,0.000252242006998635
Sujeto1,Intenso,31,0.008764463707292013,0.001951356724745571,4.589676947941444,37,246,137,83.21793185850323,73.5,0.00011305647262588107
Sujeto1,Intenso,32,0.006480925455847509,0.0014282172096145725,3.800981533241277,38,262,115,85.23541488045502,68.5,6.838927235393553e-05
Sujeto1,Intenso,33,0.01081281556067888,0.0024752180623541613,5.546069912517119,40,335,168,69.32229671531466,57.5,0.00015866763326648556
Sujeto1,Intenso,34,0.0140132197296835,0.0036262480344343793,8.170793290624097,51,412,225,73.3104069932374,57.0,0.0003606596835990305
Sujeto1,Intenso,35,0.011056093691902896,0.00261096250887727,7.202197748085651,54,407,192,87.1262173975809,66.5,0.0002953944588229232
Sujeto1,Intenso,36,0.00797429292111771,0.002012410049006435,5.128873298617788,41,365,134,91.45646508633878,77.0,0.00011080795360686238
Sujeto1,Intenso,37,0.012009854167845072,0.003578921963513073,8.301185419046867,61,460,221,79.03572182154392,59.0,0.0003756403526690418
Sujeto1,Intenso,38,0.014589130849512747,0.005063478463404531,10.35767706006019,69,502,300,70.75640045466021,49.5,0.00037542782012710876
Sujeto1,Intenso,39,0.015286370558745316,0.005066094337823789,9.21660957991196,50,435,277,55.20362699512052,47.0,0.0004563175079366119
Sujeto1,Intenso,40,0.012292310522471131,0.0030229812728719816,7.2011581686124515,41,354,186,78.92363874986013,57.0,0.00038724004255834033
Sujeto1,Intenso,41,0.012831685774012096,0.0030694580128048667,7.065160465889132,38,369,187,80.6952351416157,64.0,0.00029871567620751535
Sujeto1,Intenso,42,0.013319382102880094,0.003525058742840658,6.846567809955372,36,384,194,56.751090298128126,50.5,0.0004158253167393443
Sujeto1,Intenso,43,0.00890297497551619,0.002300527757609623,4.621243117902506,29,310,132,84.94461639696135,55.5,0.0001004100524381928
Sujeto1,Intenso,44,0.00886621114411136,0.0023329388918124656,4.961116660618055,35,304,160,72.33689961370003,60.5,0.00015995650042909088
Sujeto1,Intenso,45,0.012350412843377626,0.003718866580563372,6.907533528091297,44,385,180,58.34586155300237,47.5,0.0002661184873432634
Sujeto1,Intenso,46,0.011422738829513111,0.003154808232701361,4.885779443773683,24,307,109,49.452840258453946,42.0,0.0003242193515179176
Sujeto1,Intenso,47,0.00934844143744215,0.0017551069075951665,3.111825550183754,14,172,76,57.76235190347983,49.0,0.00023198647313107834
Sujeto1,Intenso,48,0.010556654657986757,0.0022394203108858715,4.413069727292959,24,293,124,58.77410971301125,51.0,0.00010490810896955737
Sujeto1,Intenso,49,0.010818224066138018,0.0030820518848806225,5.281108394036359,27,444,149,62.08371259328127,53.5,0.00017323633078440798
Sujeto1,Intenso,50,0.011170311639548678,0.003128513849757506,5.397969844948299,28,433,153,53.804112675895695,44.0,0.00028201618805727066
Sujeto1,Intenso,51,0.010442033676558162,0.0026585175341410036,5.707342049870533,35,366,175,71.86616039781008,54.0,0.00024293737423161337
Sujeto1,Intenso,52,0.01173932382476027,0.0027242895835028333,6.3418287003975315,40,314,191,68.19753932434247,56.0,0.00027842019111470065
Sujeto1,Intenso,53,0.01075617733193774,0.0022314571438422867,4.3608996735061325,24,226,116,63.48879511960888,53.0,0.000259646995340411
Sujeto1,Intenso,54,0.010959820253331254,0.0028001068659768494,4.806696997145541,28,288,137,56.46578939245207,48.0,0.00019630626156229698
Sujeto1,Intenso,55,0.01388081657878833,0.003738105875909892,7.658486707418009,47,376,227,62.99861075705999,53.5,0.00044283526517100325
Sujeto1,Intenso,56,0.015360970457704393,0.003831686619072642,9.080734440325962,49,362,231,87.13203846224141,83.0,0.00036646892750318044
Sujeto4,Intenso,1,0.004041754333809628,0.0006570862601994323,1.910753815741986,21,169,48,161.31345733186728,161.0,3.998682092317718e-05
Sujeto4,Intenso,2,0.003982763523224338,0.000513582394437852,1.922493025636531,22,201,47,165.91299697095943,159.5,3.410446102502805e-06
Sujeto4,Intenso,3,0.001163737095436917,0.00015626945365621988,0.48732078690108205,7,198,11,282.1274503190653,292.5,2.855414396976684e-06
Sujeto4,Intenso,4,0.0009754346897218719,0.00012713902319441345,0.35912587909236254,6,145,11,178.75082983697115,178.5,2.4921171202997426e-06
Sujeto4,Intenso,5,0.0006123912902148742,8.301824305431732e-05,0.14062569957196527,2,101,4,137.67161599917355,153.0,9.481745223072487e-07
Sujeto4,Intenso,6,9.394931831909624e-05,2.0630389419475132e-05,0.0076285481091323566,0,44,0,12.197743787088358,12.0,2.883973607194979e-08
Sujeto4,Intenso,7,0.00034273714939556343,1.3721889442858776e-05,0.07798970071453484,2,23,3,196.1776452640193,191.5,1.9140523001520903e-07
Sujeto4,Intenso,8,0.003954162820817622,0.0004793577161816402,2.263357045594024,28,175,54,154.15375156993682,160.5,8.801275198496167e-06
Sujeto4,Intenso,9,0.01661355301524083,0.0030725882738236537,14.81392593011553,117,437,273,146.6948765286382,130.0,0.0005944311033648419
Sujeto4,Intenso,10,0.017657622159862676,0.004376088309777866,16.126158797567555,115,554,340,126.36057947335271,114.5,0.0008221395463444181
Sujeto4,Intenso,11,0.007350688549230095,0.0021028611494104885,4.062161759077707,28,392,127,59.459929821871356,55.5,0.00013543656156489345
Sujeto4,Intenso,12,0.002552476788071646,0.0006947581610032946,0.859016154010931,4,218,9,79.63868973369088,27.0,1.5987400583424824e-05
Sujeto4,Intenso,13,0.003517739467501135,0.0008264636754308903,1.5508315348313064,12,241,27,126.11328919525053,141.0,2.287871074264235e-05
Sujeto4,Intenso,14,0.00363926022509078,0.0007925901716395314,1.5161865111917205,12,208,27,89.88427359586646,31.0,3.1196716537094074e-05
Sujeto4,Intenso,15,0.0026525162478500896,0.0006098794120325867,0.5711258761791795,2,166,3,28.795700181548327,24.0,1.5559766046338838e-05
Sujeto4,Intenso,16,0.0017449516265302667,0.0003245653985687429,0.4933776880448528,5,186,9,70.75496237880927,28.0,9.574781547594495e-06
Sujeto4,Intenso,17,0.0018013050590097801,0.00015071899978538744,0.8496803032277529,15,157,28,197.80055417312857,192.0,4.605923231775564e-06
Sujeto4,Intenso,18,0.005348300199671413,0.0008911230529495075,4.474129725044166,59,325,115,197.4996600598679,190.5,8.023894300137597e-05
Sujeto4,Intenso,19,0.0051045907764174425,0.0008254018140662755,3.8456023110399955,47,296,93,188.63606695985814,180.0,4.244291831180276e-05
Sujeto4,Intenso,20,0.0006104162512466922,0.00015547848004267303,0.1072057367358511,0,108,0,22.74142438204618,21.5,9.98524771635603e-07
Sujeto4,Intenso,21,0.004037911726641126,0.000739790949775542,0.5567403668260833,0,146,3,25.19526576171506,24.0,5.028090129243316e-05
Sujeto4,Intenso,22,0.004308722688703119,0.0008725542734907886,1.15722422425431,10,175,20,53.40796572770882,25.0,3.1887337436385794e-05
Sujeto4,Intenso,23,0.0026963463799145764,0.00039875390026620887,1.4246588887212608,19,170,34,213.89269973628254,218.5,1.941398070149545e-05
Sujeto4,Intenso,24,0.0021626498677985925,0.0001620001067112357,0.7603151048577511,9,107,17,238.46252527874864,228.5,9.164659577325973e-06
Sujeto4,Intenso,25,6.031536964112088e-05,1.4018975991286081e-05,0.005377832633958119,0,65,0,12.501786926427833,12.0,8.335787226268612e-09
Sujeto4,Intenso,26,0.0011486957598982389,0.00022457306413010546,0.16119055300887547,0,80,0,24.282998743919514,24.5,4.306727974798651e-06
Sujeto4,Intenso,27,0.0035893618306093453,0.0005424039331223462,1.6966997265642563,15,179,28,180.74482240008072,183.0,2.180830533751577e-05
Sujeto4,Intenso,28,0.0058295190022530675,0.0008539248302631318,4.907306784133995,55,309,109,194.74013730357976,179.0,7.577045317192059e-05
Sujeto4,Intenso,29,0.007128715404702718,0.0010549458760166612,4.948218591763277,51,318,114,141.98281896244453,117.5,0.0001310445976028304
Sujeto4,Intenso,30,0.007915790476995609,0.0010605971182754595,4.9107095103411975,44,242,98,191.654342025626,175.0,8.758895052280623e-05
Sujeto4,Intenso,31,0.005862839241195952,0.000578935260599366,3.367238677053593,33,140,65,193.9623953885836,179.5,0.0001043420773997962
Sujeto4,Intenso,32,0.0005352578485600813,9.523087790129731e-05,0.0690460111589766,0,81,0,26.26863820118799,26.0,2.1502408948048186e-07
Sujeto4,Intenso,33,0.0005089225430944986,8.185575091561983e-05,0.10053244460844997,2,91,2,74.18227421944516,23.5,5.987550648841309e-07
Sujeto4,Intenso,34,0.0004764210531931258,9.35712817220287e-05,0.10814220146086301,2,90,2,88.63762807338071,31.0,4.6768986437139505e-07
Sujeto4,Intenso,35,0.004562318821754008,0.00041062038500449833,0.6900949535817892,4,97,20,329.8614416901049,350.5,3.4461562554274476e-07
Sujeto4,Intenso,36,0.004607091256511789,0.000429190091935416,0.8560341099554456,8,116,25,55.869149601303135,48.0,3.728971743668711e-05
Sujeto4,Intenso,37,0.004599190879348447,0.0005656190229845696,0.7330018979982628,6,126,20,38.795409594199306,32.0,3.86184007728327e-05
Sujeto4,Intenso,38,0.005578180304300712,0.0007952184328047137,1.295269590906659,9,119,41,47.83062057923538,36.5,8.615936881361445e-05
Sujeto4,Intenso,39,0.0047855012701504916,0.0009330029952147077,1.743496811142808,12,177,54,72.73215319283725,67.0,4.18258951629045e-05
Sujeto4,Intenso,40,0.008180286403142358,0.001960589956819049,3.881537914579752,25,315,129,62.33564791523957,54.0,0.00014583507766799042
Sujeto4,Intenso,41,0.0074539999800828215,0.0014931080671093115,3.2079249318439875,20,284,101,59.998640771751894,54.5,7.111316525374174e-05
Sujeto4,Intenso,42,0.00348355532774116,0.0005910400680365073,1.0669162597428747,5,192,15,52.79405289219139,30.0,2.8805437266512894e-05
Sujeto4,Intenso,43,0.003383952165609927,0.0005105531396077244,0.8211613801123623,5,146,15,59.77502983231769,33.0,2.781705826719563e-05
Sujeto4,Intenso,44,0.0008619485905570452,0.00019009841524095093,0.20399512731085628,2,156,3,69.37237732447466,27.0,1.597431866505416e-06
Sujeto4,Intenso,45,0.0008201912906752862,0.0001443940884145637,0.2715656776675281,4,177,8,134.61093345299165,150.5,1.402803330467699e-06
Sujeto4,Intenso,46,0.0005501801899126856,6.268701841952386e-05,0.1371329932734281,2,127,5,182.05349566565386,185.0,9.417840333543037e-07
Sujeto4,Intenso,47,0.00019595236445670578,3.977881697447474e-05,0.03868981433321393,0,72,0,82.18841240619973,16.0,9.858474876307824e-08
Sujeto4,Intenso,48,0.003158299982970454,0.000333077823476706,1.1460582167206776,9,120,17,54.24526652297131,25.5,2.4207313083289516e-06
Sujeto4,Intenso,49,0.0031861707373840907,0.0003877562674916796,1.1630417724413256,9,154,17,171.28034150676856,175.5,2.4595419614689503e-05
Sujeto4,Intenso,50,0.000708708393095735,0.0001538251998161035,0.11190946416088929,0,121,0,24.941047023639005,24.0,1.1192190814799177e-06
Sujeto3,Moderado,1,0.07948161124878325,0.0431851122001165,88.35983574380391,284,595,1946,62.10339214422662,60.0,0.01671394524652876
Sujeto3,Moderado,2,0.054419554605716125,0.0207318248630449,42.309798452380015,120,248,870,62.11485428332034,60.0,0.007354701823218393
Sujeto3,Moderado,3,3.0849879040799215e-07,2.6069264756201415e-07,3.385141955472309e-06,0,12,0,0.5426196046156079,0.5,9.701657787024886e-14
Sujeto3,Moderado,4,0.0009909608691977792,0.0001484237360720778,0.24223857016898093,2,89,5,98.61938168397865,33.5,2.8950488516733523e-06
Sujeto3,Moderado,5,0.0009914571357192276,0.00015488741779693302,0.24362498223620588,2,117,5,84.83385430756717,31.5,1.8277647650803443e-06
Sujeto3,Moderado,6,9.523006821873236e-05,2.5376055994888426e-05,0.005363074228494164,0,62,0,6.245872299109426,6.0,2.837821052891269e-08
Sujeto3,Moderado,7,0.0016968706531068475,0.00021017105693086862,0.2559517574464712,2,80,5,44.443928995493195,43.0,9.09125949005663e-06
Sujeto3,Moderado,8,0.007441127747880781,0.0011195628055539338,2.1024399563161116,16,145,65,74.876412228197,65.5,2.1189106285545303e-05
Sujeto3,Moderado,9,0.008421582883031315,0.0015292685702014204,2.9212825446981663,19,187,89,61.30552886341361,53.5,0.00013993179010229708
Sujeto3,Moderado,10,0.004515556800462359,0.0007860449483960908,1.426215915081904,9,156,38,57.84016555142126,40.0,8.722843900977421e-06
Sujeto3,Moderado,11,0.0014022453587826996,0.00018503605597559793,0.35539553536451696,4,65,9,39.056164123866665,30.0,3.0020140156046684e-06
Sujeto3,Moderado,12,0.0032420800657615625,0.0004187431660719714,0.9384176937075466,8,125,24,94.6543884970147,90.0,2.1700504888102706e-05
Sujeto3,Moderado,13,0.004680758672198711,0.000739871580765742,1.8765988180794313,18,168,58,84.19552181311785,71.0,5.2557291567370025e-05
Sujeto3,Moderado,14,0.0034634963158713225,0.00034938302003104007,1.1053430214688733,13,59,40,144.63153430370951,142.5,8.85388616865957e-06
Sujeto3,Moderado,15,0.00156936730744569,9.247049499635777e-05,0.5532127162580742,8,52,16,196.17027475306813,192.0,4.9787005148195334e-06
Sujeto3,Moderado,16,0.0016578996728666164,0.00013849984286501153,0.7449829350224477,13,83,23,183.97404031884332,181.5,6.975876574395605e-06
Sujeto3,Moderado,17,0.0019907047064965837,0.00019453042251068995,0.7958304063339856,14,109,28,106.50268167881713,98.5,1.1094476919096768e-05
Sujeto3,Moderado,18,0.0017560390329642492,0.00012716783525926746,0.4423728844342883,6,91,15,109.75462488225162,100.0,5.4788515168456125e-06
Sujeto3,Moderado,19,0.002166642821400847,0.0002414795914721541,0.7949605805309532,9,123,28,118.48857286350247,105.0,1.0632389193623202e-05
Sujeto3,Moderado,20,0.00412725244304417,0.0008902623809990689,2.164324245055704,22,278,64,94.35142046711029,78.0,3.6988090043480646e-05
Sujeto3,Moderado,21,0.004698557894850751,0.0010882630182434123,2.6987579958793093,27,320,79,78.55236476905165,72.0,4.281299659851082e-05
Sujeto3,Moderado,22,0.0032952125502681614,0.0005135134142104837,1.6829043956636762,20,193,56,112.58513465469852,91.5,1.6108288423314324e-05
Sujeto3,Moderado,23,0.0014220356725887294,0.00015326092563877134,0.7052938078435655,12,129,23,155.43061767549815,145.5,4.080490492524668e-06
Sujeto3,Moderado,24,0.0015940033115027703,0.00016880830232878603,0.7181089935091043,10,120,20,150.36859537988622,132.0,6.865097197053028e-06
Sujeto3,Moderado,25,0.00129417266056103,0.00011525458893362221,0.4097227235926797,4,90,10,125.44987781221742,106.5,3.7867923418278468e-06
Sujeto3,Moderado,26,0.0011308415464699097,0.00011640858774070612,0.2633690133519633,2,84,4,69.48567740759542,52.0,4.221990322496234e-06
Sujeto3,Moderado,27,0.0020177124559847106,0.0002823958992739217,0.8891233521254994,11,150,30,111.37848686562816,98.0,8.114664288501377e-06
Sujeto3,Moderado,28,0.00207588539837801,0.00022862594573463534,0.9272992270515019,12,124,33,163.6940824972261,164.5,8.828077302862002e-06
Sujeto3,Moderado,29,0.001229239847950127,7.462356841167621e-05,0.2766448669295522,3,56,7,191.26508084852213,189.0,2.9132644476345607e-06
Sujeto3,Moderado,30,0.0022351803978262674,0.0003149970239690083,0.8196524267371327,9,139,23,84.86012759588188,61.0,1.1293311837980634e-05
Sujeto3,Moderado,31,0.0025500669459701726,0.00045029535216866784,1.1075404376403042,11,177,27,100.59784854681565,69.0,1.2959842182667386e-05
Sujeto3,Moderado,32,0.0015121060696570092,0.00027537854181843073,0.4916754055504884,4,178,9,51.56536599712275,44.0,4.7696646152458245e-06
Sujeto3,Moderado,33,0.0031555380075596064,0.0004396882986295722,1.0117667163175943,7,201,33,100.320967775703,95.5,1.6212907529802806e-05
Sujeto3,Moderado,34,0.0053711636654528005,0.0008788259532386519,2.05057853105124,15,203,65,86.42171606956506,82.5,6.660864856033294e-05
Sujeto3,Moderado,35,0.005733986816914235,0.0009979356554756557,2.232686013885587,17,230,70,67.22444648106871,57.5,2.823324271911755e-05
Sujeto3,Moderado,36,0.005899745447294019,0.001062660438100098,3.03246956884779,27,262,98,86.71885743533703,80.5,7.492599253650027e-05
Sujeto3,Moderado,37,0.005248229929095148,0.0009042823496138055,2.675539405938318,30,205,87,97.98847945938019,78.0,5.6809664488798964e-05
Sujeto3,Moderado,38,0.002664244374859858,0.0004334614414423742,0.9422209499598133,13,161,29,88.28217470172414,56.0,1.1140620097007337e-05
